event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point,values_populated,avg_dejuiced_prob
f39bf2e3df253fc7f6af9c6cf532b6a9,New Orleans Pelicans @ Atlanta Hawks,player_assists,Trae Young,Over,12.5,165.0,2.65,0.37735849056603776,,0.351250665247472,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f39bf2e3df253fc7f6af9c6cf532b6a9,,,,,,,,,,,,,,,,,,,12.5,1,0.351250665247472
f39bf2e3df253fc7f6af9c6cf532b6a9,New Orleans Pelicans @ Atlanta Hawks,player_assists,Trae Young,Under,10.5,128.0,2.2800000000000002,0.43859649122807015,,0.40801186943620177,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f39bf2e3df253fc7f6af9c6cf532b6a9,,,,,,,,,,,,,,,,,,,10.5,1,0.40801186943620177
f39bf2e3df253fc7f6af9c6cf532b6a9,New Orleans Pelicans @ Atlanta Hawks,player_assists,Trae Young,Under,11.5,-132.0,1.7575757575757576,0.5689655172413793,0.015574176055861866,0.532258064516129,Under,-125.0,1.8,0.5555555555555556,0.0002485055577774453,0.5203045685279188,Under,-120.0,1.8333333333333335,0.5454545454545454,-0.011295505986234078,0.5123152709359606,Under,-125.0,1.8,0.5555555555555556,0.00024850555777755634,0.5203045685279188,Under,-120.0,1.8333333333333335,0.5454545454545454,-0.011295505986234078,0.5101214574898786,Under,,,,,,,f39bf2e3df253fc7f6af9c6cf532b6a9,-118.0,1.847457627118644,0.5412844036697247,-0.016061382311743366,0.510397604391948,Under,-130.0,1.7692307692307692,0.5652173913043479,0.011290603556397438,0.5190114068441064,Under,-130.0,1.7692307692307692,0.5652173913043479,0.011290603556397438,0.5190114068441064,Under,11.5,8,0.5179655435097459
f39bf2e3df253fc7f6af9c6cf532b6a9,New Orleans Pelicans @ Atlanta Hawks,player_assists,Trae Young,Under,12.5,-230.0,1.434782608695652,0.696969696969697,,0.6487493347525278,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f39bf2e3df253fc7f6af9c6cf532b6a9,,,,,,,,,,,,,,,,,,,12.5,1,0.6487493347525278
f39bf2e3df253fc7f6af9c6cf532b6a9,New Orleans Pelicans @ Atlanta Hawks,player_assists,Zaccharie Risacher,Over,1.5,,,,,,,165.0,2.65,0.37735849056603776,-0.002508555967675352,0.35278154681139756,Over,,,,,,,,,,,,,170.0,2.7,0.37037037037037035,-0.011826049561898588,0.34852546916890076,Over,,,,,,,f39bf2e3df253fc7f6af9c6cf532b6a9,,,,,,,160.0,2.6,0.3846153846153846,0.007167302764786998,0.35269709543568467,Over,160.0,2.6,0.3846153846153846,0.007167302764786998,0.35269709543568467,Over,1.5,4,0.35167530171291694
f39bf2e3df253fc7f6af9c6cf532b6a9,New Orleans Pelicans @ Atlanta Hawks,player_assists,Zaccharie Risacher,Under,1.5,,,,,,,-225.0,1.4444444444444444,0.6923076923076923,-0.009049773755655965,0.6472184531886024,Under,,,,,,,,,,,,,-225.0,1.4444444444444444,0.6923076923076923,-0.009049773755655965,0.6514745308310992,Under,,,,,,,f39bf2e3df253fc7f6af9c6cf532b6a9,,,,,,,-240.0,1.4166666666666667,0.7058823529411764,0.009049773755656187,0.6473029045643154,Under,-240.0,1.4166666666666667,0.7058823529411764,0.009049773755656187,0.6473029045643154,Under,1.5,4,0.6483246982870831
f39bf2e3df253fc7f6af9c6cf532b6a9,New Orleans Pelicans @ Atlanta Hawks,player_blocks,Bogdan Bogdanovic,Over,0.5,,,,,,,170.0,2.7,0.37037037037037035,-0.007122507122507116,0.34852546916890076,Over,,,,,,,,,,,,,,,,,,,,,,,,,f39bf2e3df253fc7f6af9c6cf532b6a9,,,,,,,160.0,2.6,0.3846153846153846,0.014245014245014231,0.35132382892057024,Over,170.0,2.7,0.37037037037037035,-0.007122507122507116,0.34700315457413244,Over,0.5,3,0.34895081755453444
f39bf2e3df253fc7f6af9c6cf532b6a9,New Orleans Pelicans @ Atlanta Hawks,player_blocks,Bogdan Bogdanovic,Under,0.5,,,,,,,-225.0,1.4444444444444444,0.6923076923076923,-0.011249619945272182,0.6514745308310992,Under,,,,,,,,,,,,,,,,,,,,,,,,,f39bf2e3df253fc7f6af9c6cf532b6a9,,,,,,,-245.0,1.4081632653061225,0.7101449275362319,0.015506232897537275,0.6486761710794298,Under,-230.0,1.434782608695652,0.696969696969697,-0.004256612952265093,0.6529968454258674,Under,0.5,3,0.6510491824454655
f39bf2e3df253fc7f6af9c6cf532b6a9,New Orleans Pelicans @ Atlanta Hawks,player_blocks,Clint Capela,Over,0.5,-205.0,1.4878048780487805,0.6721311475409836,-0.0062166877731080206,0.6269113149847094,Over,-210.0,1.4761904761904763,0.6774193548387096,0.000393571349049493,0.6333530455351862,Over,,,,,,,,,,,,,-204.0,1.4901960784313726,0.6710526315789473,-0.0075648327256533365,0.631157486047076,Over,,,,,,,f39bf2e3df253fc7f6af9c6cf532b6a9,,,,,,,-220.0,1.4545454545454546,0.6875,0.012994377800662482,0.6274738067520372,Over,-210.0,1.4761904761904763,0.6774193548387096,0.000393571349049493,0.6333530455351862,Over,0.5,5,0.6304497397708391
f39bf2e3df253fc7f6af9c6cf532b6a9,New Orleans Pelicans @ Atlanta Hawks,player_blocks,Clint Capela,Under,0.5,150.0,2.5,0.4,0.003841536614645813,0.3730886850152905,Under,155.0,2.55,0.3921568627450981,-0.005962384953981603,0.36664695446481377,Under,,,,,,,,,,,,,155.0,2.55,0.3921568627450981,-0.005962384953981603,0.3688425139529241,Under,,,,,,,f39bf2e3df253fc7f6af9c6cf532b6a9,,,,,,,145.0,2.45,0.4081632653061224,0.01404561824729883,0.3725261932479627,Under,155.0,2.55,0.3921568627450981,-0.005962384953981603,0.36664695446481377,Under,0.5,5,0.369550260229161
