event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id.1,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point.1,williamhill_us_price,williamhill_us_decimal_odds,williamhill_us_implied_prob,williamhill_us_implied_prob_diff,williamhill_us_dejuice,williamhill_us_name,values_populated,avg_dejuiced_prob
2a31912a9ecdfebe488e739445bb3433,Philadelphia 76ers @ Charlotte Hornets,player_first_basket,Andre Drummond,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a31912a9ecdfebe488e739445bb3433,,,,,,,,,,,,,-900.0,1.1111111111111112,0.8999999999999999,,0.8437499999999999,No,,,,,,,,1,0.8437499999999999
2a31912a9ecdfebe488e739445bb3433,Philadelphia 76ers @ Charlotte Hornets,player_first_basket,Andre Drummond,Yes,,600.0,7.0,0.1428571428571428,-0.0133782883782883,0.124223602484472,Yes,,,,,,,,,,,,,700.0,8.0,0.125,-0.0348068598068598,0.108695652173913,Yes,550.0,6.5,0.1538461538461538,-0.0001914751914751,0.1337792642140468,Yes,2a31912a9ecdfebe488e739445bb3433,550.0,6.5,0.1538461538461538,-0.0001914751914751,0.1337792642140468,Yes,,,,,,,500.0,6.0,0.1666666666666666,0.0151931401931401,0.15625,Yes,,450.0,5.5,0.1818181818181818,0.0333749583749584,0.1581027667984189,Yes,6,0.1358050916474829
2a31912a9ecdfebe488e739445bb3433,Philadelphia 76ers @ Charlotte Hornets,player_first_basket,Brandon Miller,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a31912a9ecdfebe488e739445bb3433,,,,,,,,,,,,,-1400.0,1.0714285714285714,0.9333333333333332,,0.8818897637795275,No,,,,,,,,1,0.8818897637795275
2a31912a9ecdfebe488e739445bb3433,Philadelphia 76ers @ Charlotte Hornets,player_first_basket,Brandon Miller,Yes,,800.0,9.0,0.1111111111111111,-0.0085129490392648,0.0966183574879227,Yes,,,,,,,,,,,,,600.0,7.0,0.1428571428571428,0.0295822890559732,0.124223602484472,Yes,900.0,10.0,0.1,-0.0218462823725981,0.0869565217391304,Yes,2a31912a9ecdfebe488e739445bb3433,850.0,9.5,0.1052631578947368,-0.0155304928989139,0.091533180778032,Yes,,,,,,,700.0,8.0,0.125,0.0081537176274018,0.1181102362204724,Yes,,700.0,8.0,0.125,0.0081537176274018,0.108695652173913,Yes,6,0.1043562584806571
2a31912a9ecdfebe488e739445bb3433,Philadelphia 76ers @ Charlotte Hornets,player_first_basket,Guerschon Yabusele,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a31912a9ecdfebe488e739445bb3433,,,,,,,,,,,,,-1400.0,1.0714285714285714,0.9333333333333332,,0.875,No,,,,,,,,1,0.875
2a31912a9ecdfebe488e739445bb3433,Philadelphia 76ers @ Charlotte Hornets,player_first_basket,Guerschon Yabusele,Yes,,1000.0,11.0,0.0909090909090909,-0.0259163059163058,0.0790513833992094,Yes,,,,,,,,,,,,,800.0,9.0,0.1111111111111111,-0.0016738816738816,0.0966183574879227,Yes,800.0,9.0,0.1111111111111111,-0.0016738816738816,0.0966183574879227,Yes,2a31912a9ecdfebe488e739445bb3433,950.0,10.5,0.0952380952380952,-0.0207215007215007,0.082815734989648,Yes,,,,,,,650.0,7.5,0.1333333333333333,0.0249927849927849,0.125,Yes,,650.0,7.5,0.1333333333333333,0.0249927849927849,0.1159420289855072,Yes,6,0.0993409770583683
2a31912a9ecdfebe488e739445bb3433,Philadelphia 76ers @ Charlotte Hornets,player_first_basket,Josh Green,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a31912a9ecdfebe488e739445bb3433,,,,,,,,,,,,,-3000.0,1.0333333333333334,0.9677419354838708,,0.9263657957244656,No,,,,,,,,1,0.9263657957244656
2a31912a9ecdfebe488e739445bb3433,Philadelphia 76ers @ Charlotte Hornets,player_first_basket,Josh Green,Yes,,1200.0,13.0,0.0769230769230769,0.0029670329670329,0.0668896321070234,Yes,,,,,,,,,,,,,1300.0,14.0,0.0714285714285714,-0.0036263736263736,0.062111801242236,Yes,1300.0,14.0,0.0714285714285714,-0.0036263736263736,0.062111801242236,Yes,2a31912a9ecdfebe488e739445bb3433,1400.0,15.0,0.0666666666666666,-0.0093406593406593,0.0579710144927536,Yes,,,,,,,1200.0,13.0,0.0769230769230769,0.0029670329670329,0.0736342042755344,Yes,,1100.0,12.0,0.0833333333333333,0.0106593406593406,0.072463768115942,Yes,6,0.0658637035792876
2a31912a9ecdfebe488e739445bb3433,Philadelphia 76ers @ Charlotte Hornets,player_first_basket,Kelly Oubre Jr,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a31912a9ecdfebe488e739445bb3433,,,,,,,,,,,,,-1000.0,1.1,0.9090909090909092,,0.8503401360544217,No,,,,,,,,1,0.8503401360544217
2a31912a9ecdfebe488e739445bb3433,Philadelphia 76ers @ Charlotte Hornets,player_first_basket,Kelly Oubre Jr,Yes,,700.0,8.0,0.125,-0.0090050125313282,0.108695652173913,Yes,,,,,,,,,,,,,950.0,10.5,0.0952380952380952,-0.044719298245614,0.082815734989648,Yes,600.0,7.0,0.1428571428571428,0.0124235588972431,0.124223602484472,Yes,2a31912a9ecdfebe488e739445bb3433,850.0,9.5,0.1052631578947368,-0.0326892230576441,0.091533180778032,Yes,,,,,,,525.0,6.25,0.16,0.0329949874686716,0.1496598639455782,Yes,,500.0,6.0,0.1666666666666666,0.0409949874686716,0.144927536231884,Yes,6,0.1169759284339212
