event_id,game,market,description,name,point,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id.1,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point.1,williamhill_us_price,williamhill_us_decimal_odds,williamhill_us_implied_prob,williamhill_us_implied_prob_diff,williamhill_us_dejuice,williamhill_us_name,values_populated,avg_dejuiced_prob
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists,Pascal Siakam,Under,2.5,-127.0,1.7874015748031495,0.5594713656387665,-0.0095324071504397,0.5256105556466153,Under,,,,,,,-120.0,1.8333333333333333,0.5454545454545454,-0.025885364032031,0.5101214574898786,Under,-125.0,1.8,0.5555555555555556,-0.0141008522475191,0.5203045685279188,Under,67684c208c6741989a4ec1db5a523439,-128.0,1.78125,0.5614035087719298,-0.0072782401617493,0.5289256198347108,Under,-170.0,1.5882352941176472,0.6296296296296295,0.0723189008389003,0.5573770491803278,Under,-135.0,1.7407407407407407,0.574468085106383,0.0079637655617793,0.5286532951289399,Under,2.5,-121.0,1.8264462809917357,0.5475113122171946,-0.0234858028089404,0.5078823946715012,Under,7,0.5255535629256989
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists,T.J. McConnell,Over,3.5,-161.0,1.62111801242236,0.6168582375478928,-0.0074108693428625,0.5801428479505824,Over,-170.0,1.5882352941176472,0.6296296296296295,0.0079148011552215,0.5915279878971256,Over,,,,,,,-160.0,1.625,0.6153846153846154,-0.0091792159387953,0.5751633986928104,Over,67684c208c6741989a4ec1db5a523439,,,,,,,-170.0,1.5882352941176472,0.6296296296296295,0.0079148011552215,0.5693779904306221,Over,-165.0,1.606060606060606,0.6226415094339623,-0.000470943079579,0.5724082291246471,Over,3.5,-166.0,1.6024096385542168,0.6240601503759399,0.0012314260507938,0.5785804816223068,Over,6,0.5778668226196824
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists,T.J. McConnell,Under,3.5,124.0,2.24,0.4464285714285714,-0.0106074831807895,0.4198571520494176,Under,130.0,2.3,0.4347826086956522,-0.0245826384602925,0.4084720121028745,Under,,,,,,,120.0,2.2,0.4545454545454545,-0.0008672234405298,0.4248366013071895,Under,67684c208c6741989a4ec1db5a523439,,,,,,,110.0,2.1,0.4761904761904761,0.0251068025334961,0.4306220095693781,Under,115.0,2.15,0.4651162790697674,0.0118177659886456,0.4275917708753529,Under,3.5,120.0,2.2,0.4545454545454545,-0.0008672234405298,0.4214195183776933,Under,6,0.4221331773803176
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists,Tyrese Haliburton,Over,8.5,,,,,,,,,,,,,-135.0,1.7407407407407407,0.574468085106383,,0.5407914020517831,Over,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,,,,,,,8.5,,,,,,,1,0.5407914020517831
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists,Tyrese Haliburton,Over,9.5,109.0,2.09,0.4784688995215311,-0.0028447372382034,0.4498870615467902,Over,115.0,2.15,0.4651162790697674,-0.0184227944319278,0.4366812227074235,Over,,,,,,,110.0,2.1,0.4761904761904761,-0.005502897791101,0.449438202247191,Over,67684c208c6741989a4ec1db5a523439,104.0,2.04,0.4901960784313725,0.0108369714899447,0.4628151931056495,Over,105.0,2.05,0.4878048780487805,0.0080472377102541,0.4421768707482993,Over,105.0,2.05,0.4878048780487805,0.0080472377102541,0.4484304932735426,Over,9.5,108.0,2.08,0.4807692307692307,-0.0001610174492206,0.4461715601611974,Over,7,0.4479429433985848
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists,Tyrese Haliburton,Under,8.5,,,,,,,,,,,,,105.0,2.05,0.4878048780487805,,0.4592085979482169,Under,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,,,,,,,8.5,,,,,,,1,0.4592085979482169
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists,Tyrese Haliburton,Under,9.5,-141.0,1.7092198581560285,0.5850622406639003,-0.0090140359207188,0.5501129384532099,Under,-150.0,1.6666666666666663,0.6000000000000001,0.0084133499713975,0.5633187772925765,Under,,,,,,,-140.0,1.7142857142857144,0.5833333333333333,-0.011031094473047,0.550561797752809,Under,67684c208c6741989a4ec1db5a523439,-132.0,1.7575757575757576,0.5689655172413793,-0.0277935465803267,0.5371848068943506,Under,-160.0,1.625,0.6153846153846154,0.0263620679201154,0.5578231292517007,Under,-150.0,1.6666666666666663,0.6000000000000001,0.0084133499713975,0.5515695067264574,Under,9.5,-148.0,1.6756756756756757,0.5967741935483871,0.0046499091111823,0.5538284398388026,Under,7,0.5520570566014152
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Andrew Nembhard,Over,1.5,,,,,,,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,-1500.0,1.0666666666666669,0.9375,-0.042892156862745,0.8152173913043479,Over,,,,,,,,,,,,,1.5,-5000.0,1.02,0.9803921568627452,0.042892156862745,0.8525149190110827,Over,2,0.8338661551577153
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Andrew Nembhard,Over,2.5,-833.0,1.1200480192076832,0.892818863879957,0.0261521972132903,0.7763642294608323,Over,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,-650.0,1.1538461538461535,0.8666666666666667,-0.0261521972132903,0.7536231884057972,Over,2.5,,,,,,,2,0.7649937089333148
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Andrew Nembhard,Over,3.5,-278.0,1.359712230215827,0.7354497354497355,0.0202303143479614,0.6395215090867266,Over,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,-200.0,1.5,0.6666666666666666,-0.0714804440294636,0.5797101449275363,Over,,,,,,,-250.0,1.4,0.7142857142857143,-0.0079883805374,0.6211180124223603,Over,3.5,-325.0,1.3076923076923077,0.7647058823529411,0.0592385102189023,0.6649616368286445,Over,4,0.626327825816317
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Andrew Nembhard,Over,4.5,-111.0,1.900900900900901,0.5260663507109005,-0.0193881947436449,0.4574490006181743,Over,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,-120.0,1.8333333333333333,0.5454545454545454,0.0193881947436449,0.4743083003952569,Over,4.5,,,,,,,2,0.4658786505067156
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Andrew Nembhard,Over,5.5,165.0,2.65,0.3773584905660377,0.0044067941642065,0.3281378178835111,Over,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,200.0,3.0,0.3333333333333333,-0.0542934154793993,0.2898550724637681,Over,,,,,,,165.0,2.65,0.3773584905660377,0.0044067941642065,0.3281378178835111,Over,5.5,145.0,2.45,0.4081632653061224,0.0454798271509861,0.354924578527063,Over,4,0.3252638216894633
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Andrew Nembhard,Over,6.5,303.0,4.029999999999999,0.2481389578163772,-0.0018610421836227,0.2157730067968497,Over,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,300.0,4.0,0.25,0.0018610421836227,0.2173913043478261,Over,6.5,,,,,,,2,0.2165821555723379
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Andrew Nembhard,Over,7.5,564.0,6.64,0.1506024096385542,-0.0016212612291844,0.1309586170770036,Over,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,650.0,7.5,0.1333333333333333,-0.0246466963028123,0.1159420289855072,Over,,,,,,,550.0,6.5,0.1538461538461538,0.002703731047615,0.1337792642140468,Over,7.5,490.0,5.9,0.1694915254237288,0.0235642264843816,0.1473839351510685,Over,4,0.1320159613569065
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Andrew Nembhard,Over,8.5,1081.0,11.81,0.0846740050804403,-0.0062350858286506,0.0736295696351654,Over,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,1000.0,11.0,0.0909090909090909,0.0062350858286506,0.0790513833992094,Over,8.5,,,,,,,2,0.0763404765171874
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Ben Sheppard,Over,1.5,,,,,,,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,,,,,,,1.5,190.0,2.9,0.3448275862068966,,0.2998500749625188,Over,1,0.2998500749625188
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Bennedict Mathurin,Over,0.5,,,,,,,,,,,,,,,,,,,-600.0,1.1666666666666667,0.8571428571428571,,0.7453416149068323,Over,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,,,,,,,0.5,,,,,,,1,0.7453416149068323
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Bennedict Mathurin,Over,1.5,,,,,,,,,,,,,-140.0,1.7142857142857144,0.5833333333333333,-0.0174571805006589,0.5072463768115941,Over,-130.0,1.7692307692307692,0.5652173913043479,-0.0446310935441369,0.4914933837429112,Over,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,,,,,,,1.5,-175.0,1.5714285714285714,0.6363636363636364,0.0620882740447957,0.5533596837944664,Over,3,0.5173664814496574
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Bennedict Mathurin,Over,2.5,,,,,,,,,,,,,210.0,3.1,0.3225806451612903,-0.0053763440860215,0.2805049088359046,Over,200.0,3.0,0.3333333333333333,0.010752688172043,0.2898550724637681,Over,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,210.0,3.1,0.3225806451612903,-0.0053763440860215,0.2805049088359046,Over,2.5,,,,,,,3,0.2836216300451924
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Bennedict Mathurin,Over,3.5,,,,,,,,,,,,,550.0,6.5,0.1538461538461538,-0.010462717359269,0.1337792642140468,Over,500.0,6.0,0.1666666666666666,0.0066312997347479,0.144927536231884,Over,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,550.0,6.5,0.1538461538461538,-0.010462717359269,0.1337792642140468,Over,3.5,480.0,5.8,0.1724137931034483,0.0142941349837901,0.1499250374812594,Over,4,0.1406027755353092
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Bennedict Mathurin,Over,4.5,,,,,,,,,,,,,,,,,,,2000.0,21.0,0.0476190476190476,-0.019047619047619,0.041407867494824,Over,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,1400.0,15.0,0.0666666666666666,0.019047619047619,0.0579710144927536,Over,4.5,,,,,,,2,0.0496894409937888
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Caris LeVert,Over,1.5,-909.0,1.11001100110011,0.900891972249752,-0.0556297668806826,0.7833843236954368,Over,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,,,,,,,1.5,-2200.0,1.0454545454545454,0.9565217391304348,0.0556297668806826,0.8317580340264651,Over,2,0.807571178860951
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Caris LeVert,Over,2.5,-256.0,1.390625,0.7191011235955056,0.0132187706543291,0.625305324865657,Over,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,-240.0,1.4166666666666667,0.7058823529411764,-0.0132187706543291,0.6138107416879796,Over,2.5,,,,,,,2,0.6195580332768182
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Caris LeVert,Over,3.5,103.0,2.03,0.4926108374384236,-0.0321639373363511,0.4283572499464553,Over,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,100.0,2.0,0.5,-0.0210801934939866,0.4347826086956522,Over,3.5,-122.0,1.819672131147541,0.5495495495495495,0.0532441308303376,0.4778691735213474,Over,3,0.4470030107211516
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Caris LeVert,Over,4.5,195.0,2.95,0.3389830508474576,0.0056497175141242,0.2947678703021371,Over,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,200.0,3.0,0.3333333333333333,-0.0056497175141242,0.2898550724637681,Over,4.5,,,,,,,2,0.2923114713829526
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Caris LeVert,Over,5.5,381.0,4.8100000000000005,0.2079002079002078,0.0062791339387084,0.1807827894784416,Over,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,425.0,5.25,0.1904761904761904,-0.0198568921973177,0.165631469979296,Over,5.5,370.0,4.7,0.2127659574468085,0.0135777582586093,0.185013876040703,Over,3,0.1771427118328136
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Caris LeVert,Over,6.5,762.0,8.620000000000001,0.1160092807424593,0.0048981696313482,0.1008776354282255,Over,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,800.0,9.0,0.1111111111111111,-0.0048981696313482,0.0966183574879227,Over,6.5,,,,,,,2,0.0987479964580741
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Caris LeVert,Over,7.5,1575.0,16.75,0.0597014925373134,-0.012780079944259,0.0519143413367942,Over,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,1750.0,18.5,0.054054054054054,-0.0212512376691481,0.0470035252643948,Over,7.5,1000.0,11.0,0.0909090909090909,0.0340313176134071,0.0790513833992094,Over,3,0.0593230833334662
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Darius Garland,Over,2.5,,,,,,,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,-5000.0,1.02,0.9803921568627452,,0.8525149190110827,Over,2.5,,,,,,,1,0.8525149190110827
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Darius Garland,Over,3.5,,,,,,,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,-1250.0,1.08,0.9259259259259258,-0.0289351851851853,0.8051529790660226,Over,,,,,,,-1500.0,1.0666666666666669,0.9375,-0.011574074074074,0.8152173913043479,Over,3.5,-3500.0,1.0285714285714285,0.9722222222222224,0.0405092592592594,0.8454106280193239,Over,3,0.8219269994632313
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Darius Garland,Over,4.5,-714.0,1.1400560224089635,0.8771498771498772,0.0178906178906178,0.7627390236085889,Over,,,,,,,-575.0,1.1739130434782608,0.851851851851852,-0.02005642005642,0.7407407407407409,Over,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,-650.0,1.1538461538461535,0.8666666666666667,0.002165802165802,0.7536231884057972,Over,4.5,,,,,,,3,0.7523676509183757
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Darius Garland,Over,5.5,-303.0,1.33003300330033,0.7518610421836228,0.0026995354756765,0.6537922105944547,Over,,,,,,,-280.0,1.3571428571428572,0.7368421052631579,-0.0160741356749046,0.6407322654462243,Over,,,,,,,67684c208c6741989a4ec1db5a523439,-240.0,1.4166666666666667,0.7058823529411764,-0.0547738260773815,0.6138107416879796,Over,,,,,,,-300.0,1.3333333333333333,0.75,0.000373232746148,0.6521739130434783,Over,5.5,-410.0,1.2439024390243902,0.803921568627451,0.0677751935304618,0.6990622335890879,Over,5,0.6519142728722449
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Darius Garland,Over,6.5,-141.0,1.7092198581560285,0.5850622406639003,-0.0149377593360997,0.5087497744903482,Over,,,,,,,-150.0,1.6666666666666663,0.6000000000000001,0.0074688796680498,0.5217391304347827,Over,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,-150.0,1.6666666666666663,0.6000000000000001,0.0074688796680498,0.5217391304347827,Over,6.5,,,,,,,3,0.5174093451199712
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Darius Garland,Over,7.5,122.0,2.22,0.4504504504504505,-0.0096103379143829,0.391696043869957,Over,,,,,,,120.0,2.2,0.4545454545454545,-0.0044915827956279,0.3952569169960474,Over,,,,,,,67684c208c6741989a4ec1db5a523439,135.0,2.35,0.425531914893617,-0.0407585073604248,0.3700277520814061,Over,,,,,,,115.0,2.15,0.4651162790697674,0.0087219478597631,0.4044489383215369,Over,7.5,102.0,2.02,0.495049504950495,0.0461384802106726,0.4304778303917349,Over,5,0.3983814963321365
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Darius Garland,Over,8.5,199.0,2.99,0.334448160535117,0.0090513351382917,0.2908244874218409,Over,,,,,,,215.0,3.15,0.3174603174603174,-0.0164304294739077,0.2760524499654934,Over,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,200.0,3.0,0.3333333333333333,0.007379094335616,0.2898550724637681,Over,8.5,,,,,,,3,0.2855773366170341
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Darius Garland,Over,9.5,327.0,4.27,0.234192037470726,0.0100435390905491,0.2036452499745443,Over,,,,,,,370.0,4.7,0.2127659574468085,-0.0185245676080075,0.185013876040703,Over,,,,,,,67684c208c6741989a4ec1db5a523439,370.0,4.7,0.2127659574468085,-0.0185245676080075,0.185013876040703,Over,,,,,,,,,,,,,9.5,305.0,4.05,0.2469135802469136,0.0270055961254659,0.2147074610842727,Over,4,0.1970951157850558
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Darius Garland,Over,10.5,544.0,6.44,0.15527950310559,0.0069278547539416,0.1350256548744261,Over,,,,,,,600.0,7.0,0.1428571428571428,-0.011705685618729,0.124223602484472,Over,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,550.0,6.5,0.1538461538461538,0.0047778308647873,0.1337792642140468,Over,10.5,,,,,,,3,0.1310095071909816
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Darius Garland,Over,11.5,,,,,,,,,,,,,1100.0,12.0,0.0833333333333333,-0.0209617180205415,0.072463768115942,Over,,,,,,,67684c208c6741989a4ec1db5a523439,950.0,10.5,0.0952380952380952,-0.0050887021475257,0.082815734989648,Over,,,,,,,900.0,10.0,0.1,0.0012605042016806,0.0869565217391304,Over,11.5,750.0,8.5,0.1176470588235294,0.0247899159663865,0.1023017902813299,Over,4,0.0861344537815126
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Dean Wade,Over,1.5,,,,,,,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,,,,,,,1.5,-117.0,1.8547008547008548,0.5391705069124424,,0.4688439190542978,Over,1,0.4688439190542978
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Dean Wade,Over,2.5,,,,,,,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,300.0,4.0,0.25,,0.2173913043478261,Over,2.5,,,,,,,1,0.2173913043478261
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Dean Wade,Over,3.5,,,,,,,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,850.0,9.5,0.1052631578947368,-0.0123839009287925,0.091533180778032,Over,3.5,750.0,8.5,0.1176470588235294,0.0123839009287925,0.1023017902813299,Over,2,0.0969174855296809
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Donovan Mitchell,Over,1.5,,,,,,,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,-3000.0,1.0333333333333334,0.9677419354838708,-0.0272575694666242,0.8415147265077139,Over,-999900.0,1.000100010001,0.9999,0.0209795273075695,0.920627613335831,Over,,,,,,,1.5,-10000.0,1.01,0.99009900990099,0.0062780421590545,0.8609556607834697,Over,3,0.8743660002090049
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Donovan Mitchell,Over,2.5,,,,,,,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,-1535.0,1.0651465798045603,0.9388379204892966,0.0221712538226298,0.8533895265423243,Over,-1100.0,1.0909090909090908,0.9166666666666669,-0.0221712538226298,0.7971014492753624,Over,2.5,,,,,,,2,0.8252454879088433
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Donovan Mitchell,Over,3.5,-588.0,1.1700680272108843,0.8546511627906977,0.0515003203455489,0.7431749241658242,Over,,,,,,,-330.0,1.303030303030303,0.7674418604651163,-0.0531508424451486,0.667340748230536,Over,,,,,,,67684c208c6741989a4ec1db5a523439,-320.0,1.3125,0.7619047619047619,-0.059795360717574,0.6625258799171843,Over,-440.0,1.2272727272727273,0.8148148148148148,0.0036967027744894,0.7403846153846154,Over,-425.0,1.2352941176470589,0.8095238095238095,-0.0026525035747169,0.7039337474120083,Over,3.5,-625.0,1.16,0.8620689655172414,0.0604016836174012,0.7496251874062969,Over,6,0.7111641837527442
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Donovan Mitchell,Over,4.5,-208.0,1.4807692307692308,0.6753246753246753,0.0538961038961038,0.5872388481084134,Over,,,,,,,-150.0,1.6666666666666663,0.6000000000000001,-0.0590909090909089,0.5217391304347827,Over,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,-180.0,1.5555555555555556,0.6428571428571428,0.005194805194805,0.5590062111801242,Over,4.5,,,,,,,3,0.5559947299077734
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Donovan Mitchell,Over,5.5,112.0,2.12,0.4716981132075471,0.0020733775222115,0.4101722723543888,Over,,,,,,,130.0,2.3,0.4347826086956522,-0.0422252278920622,0.3780718336483932,Over,,,,,,,67684c208c6741989a4ec1db5a523439,130.0,2.3,0.4347826086956522,-0.0422252278920622,0.3780718336483932,Over,105.0,2.05,0.4878048780487805,0.0214014953316917,0.4421768707482993,Over,110.0,2.1,0.4761904761904761,0.0074642131017264,0.4140786749482402,Over,5.5,-106.0,1.9433962264150944,0.5145631067961165,0.0535113698284948,0.44744617982271,Over,6,0.4116696108617375
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Donovan Mitchell,Over,6.5,197.0,2.97,0.3367003367003367,0.0291885996111348,0.2927829014785537,Over,,,,,,,255.0,3.55,0.2816901408450704,-0.0533266941717645,0.2449479485609308,Over,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,200.0,3.0,0.3333333333333333,0.0241380945606297,0.2898550724637681,Over,6.5,,,,,,,3,0.2758619741677509
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Donovan Mitchell,Over,7.5,363.0,4.63,0.2159827213822894,0.010711876592526,0.187811062071556,Over,,,,,,,475.0,5.75,0.1739130434782608,-0.0397717368923082,0.1512287334593572,Over,,,,,,,67684c208c6741989a4ec1db5a523439,470.0,5.7,0.175438596491228,-0.0379410732767476,0.15255530129672,Over,350.0,4.5,0.2222222222222222,0.0181992776004453,0.2021078735275883,Over,350.0,4.5,0.2222222222222222,0.0181992776004453,0.1932367149758454,Over,7.5,330.0,4.3,0.2325581395348837,0.0306023783756391,0.2022244691607684,Over,6,0.1815273590819726
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Donovan Mitchell,Over,8.5,684.0,7.84,0.1275510204081632,0.0108843537414966,0.1109139307897072,Over,,,,,,,900.0,10.0,0.1,-0.0304421768707482,0.0869565217391304,Over,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,650.0,7.5,0.1333333333333333,0.0195578231292516,0.1159420289855072,Over,8.5,,,,,,,3,0.1046041605047816
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Donovan Mitchell,Over,9.5,1329.0,14.29,0.0699790062981105,-0.0288014815067674,0.0608513098244439,Over,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,925.0,10.25,0.0975609756097561,0.0125714724607008,0.0888969883922757,Over,,,,,,,9.5,900.0,10.0,0.1,0.0162300090460666,0.0869565217391304,Over,3,0.07890160665195
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Donovan Mitchell,Over,10.5,,,,,,,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,,,,,,,2500.0,26.0,0.0384615384615384,,0.0334448160535117,Over,10.5,,,,,,,1,0.0334448160535117
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Donovan Mitchell,Under,1.5,,,,,,,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,1060.0,11.6,0.0862068965517241,,0.079372386664169,Under,,,,,,,1.5,,,,,,,1,0.079372386664169
67684c208c6741989a4ec1db5a523439,Indiana Pacers @ Cleveland Cavaliers,player_assists_alternate,Donovan Mitchell,Under,2.5,,,,,,,,,,,,,,,,,,,,,,,,,67684c208c6741989a4ec1db5a523439,,,,,,,520.0,6.2,0.1612903225806451,,0.1466104734576757,Under,,,,,,,2.5,,,,,,,1,0.1466104734576757
