event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id.1,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point.1,williamhill_us_price,williamhill_us_decimal_odds,williamhill_us_implied_prob,williamhill_us_implied_prob_diff,williamhill_us_dejuice,williamhill_us_name,values_populated,avg_dejuiced_prob
2be789815b3355d543d2b9ac8ff09002,Cleveland Cavaliers @ Indiana Pacers,player_assists_alternate,Max Strus,Over,4.5,,,,,,,310.0,4.1,0.2439024390243902,-0.0446878296119511,0.2217294900221729,Over,165.0,2.65,0.3773584905660377,0.1221322348151081,0.3593890386343216,Over,,,,,,,330.0,4.3,0.2325581395348837,-0.0588682039738343,0.2114164904862579,Over,260.0,3.6,0.2777777777777778,-0.0023436561702168,0.2525252525252525,Over,2be789815b3355d543d2b9ac8ff09002,,,,,,,275.0,3.75,0.2666666666666666,-0.0162325450591057,0.2424242424242424,Over,4.5,,,,,,,5,0.2574969028184495
2be789815b3355d543d2b9ac8ff09002,Cleveland Cavaliers @ Indiana Pacers,player_assists_alternate,Max Strus,Over,5.5,,,,,,,,,,,,,263.0,3.63,0.2754820936639118,0.1358524640342822,0.2504382669671925,Over,650.0,7.5,0.1333333333333333,-0.034726048362412,0.1159420289855072,Over,700.0,8.0,0.125,-0.0447260483624119,0.108695652173913,Over,,,,,,,2be789815b3355d543d2b9ac8ff09002,700.0,8.0,0.125,-0.0447260483624119,0.108695652173913,Over,575.0,6.75,0.1481481481481481,-0.0169482705846342,0.1288244766505636,Over,5.5,500.0,6.0,0.1666666666666666,0.005273951637588,0.144927536231884,Over,6,0.1429206021971622
2be789815b3355d543d2b9ac8ff09002,Cleveland Cavaliers @ Indiana Pacers,player_assists_alternate,Max Strus,Over,6.5,,,,,,,,,,,,,421.0,5.21,0.1919385796545105,0.1150155027314336,0.1669031127430526,Over,,,,,,,,,,,,,,,,,,,2be789815b3355d543d2b9ac8ff09002,,,,,,,1200.0,13.0,0.0769230769230769,-0.1150155027314336,0.0641025641025641,Over,6.5,,,,,,,2,0.1155028384228084
2be789815b3355d543d2b9ac8ff09002,Cleveland Cavaliers @ Indiana Pacers,player_assists_alternate,Max Strus,Over,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,26.0,0.0384615384615384,-0.0091575091575091,0.032051282051282,Over,2be789815b3355d543d2b9ac8ff09002,,,,,,,2000.0,21.0,0.0476190476190476,0.0091575091575091,0.0396825396825396,Over,7.5,,,,,,,2,0.0358669108669108
2be789815b3355d543d2b9ac8ff09002,Cleveland Cavaliers @ Indiana Pacers,player_assists_alternate,Myles Turner,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-900.0,1.1111111111111112,0.8999999999999999,,0.782608695652174,Over,2be789815b3355d543d2b9ac8ff09002,,,,,,,,,,,,,0.5,,,,,,,1,0.782608695652174
2be789815b3355d543d2b9ac8ff09002,Cleveland Cavaliers @ Indiana Pacers,player_assists_alternate,Myles Turner,Over,1.5,,,,,,,,,,,,,,,,,,,,,,,,,-185.0,1.5405405405405406,0.6491228070175439,-0.0228348649401279,0.6182121971595655,Over,-170.0,1.5882352941176472,0.6296296296296295,-0.0520746310219994,0.5996472663139328,Over,2be789815b3355d543d2b9ac8ff09002,,,,,,,,,,,,,1.5,-250.0,1.4,0.7142857142857143,0.0749094959621275,0.6493506493506493,Over,3,0.6224033709413826
2be789815b3355d543d2b9ac8ff09002,Cleveland Cavaliers @ Indiana Pacers,player_assists_alternate,Myles Turner,Over,2.5,,,,,,,125.0,2.25,0.4444444444444444,0.0622480245121754,0.4232804232804232,Over,,,,,,,,,,,,,165.0,2.65,0.3773584905660377,-0.0271999139923667,0.3593890386343216,Over,160.0,2.6,0.3846153846153846,-0.0175240552599043,0.3663003663003663,Over,2be789815b3355d543d2b9ac8ff09002,,,,,,,160.0,2.6,0.3846153846153846,-0.0175240552599043,0.3663003663003663,Over,2.5,,,,,,,4,0.3788175486288693
2be789815b3355d543d2b9ac8ff09002,Cleveland Cavaliers @ Indiana Pacers,player_assists_alternate,Myles Turner,Over,3.5,,,,,,,,,,,,,,,,,,,,,,,,,425.0,5.25,0.1904761904761904,-0.0137791286727456,0.165631469979296,Over,400.0,5.0,0.2,-0.0010807159743329,0.1739130434782609,Over,2be789815b3355d543d2b9ac8ff09002,,,,,,,400.0,5.0,0.2,-0.0010807159743329,0.1739130434782609,Over,3.5,370.0,4.7,0.2127659574468085,0.0159405606214116,0.1934235976789168,Over,4,0.1767202886536836
2be789815b3355d543d2b9ac8ff09002,Cleveland Cavaliers @ Indiana Pacers,player_assists_alternate,Myles Turner,Over,4.5,,,,,,,775.0,8.75,0.1142857142857142,0.0305638805638805,0.0993788819875776,Over,,,,,,,,,,,,,1100.0,12.0,0.0833333333333333,-0.0107059607059607,0.0694444444444444,Over,1200.0,13.0,0.0769230769230769,-0.0192529692529692,0.0641025641025641,Over,2be789815b3355d543d2b9ac8ff09002,,,,,,,1000.0,11.0,0.0909090909090909,-0.0006049506049506,0.0757575757575757,Over,4.5,,,,,,,4,0.0771708665730405
2be789815b3355d543d2b9ac8ff09002,Cleveland Cavaliers @ Indiana Pacers,player_assists_alternate,Myles Turner,Over,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2be789815b3355d543d2b9ac8ff09002,,,,,,,2000.0,21.0,0.0476190476190476,,0.0396825396825396,Over,5.5,,,,,,,1,0.0396825396825396
