event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betanysports_price,betanysports_decimal_odds,betanysports_implied_prob,betanysports_implied_prob_diff,betanysports_dejuice,betanysports_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,betparx_price,betparx_decimal_odds,betparx_implied_prob,betparx_implied_prob_diff,betparx_dejuice,betparx_name,betus_price,betus_decimal_odds,betus_implied_prob,betus_implied_prob_diff,betus_dejuice,betus_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id.1,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,lowvig_price,lowvig_decimal_odds,lowvig_implied_prob,lowvig_implied_prob_diff,lowvig_dejuice,lowvig_name,point.1,williamhill_us_price,williamhill_us_decimal_odds,williamhill_us_implied_prob,williamhill_us_implied_prob_diff,williamhill_us_dejuice,williamhill_us_name,windcreek_price,windcreek_decimal_odds,windcreek_implied_prob,windcreek_implied_prob_diff,windcreek_dejuice,windcreek_name,values_populated,avg_dejuiced_prob
4e0fd61868d2b1a3c9bd0cf2f7efdb06,Louisville Cardinals @ Washington Huskies,spreads,,Louisville Cardinals,-3.0,,,,,,,,,,,,,,,,,,,-105.0,1.9523809523809523,0.5121951219512195,0.0048537798810823,0.4453870625662778,Louisville Cardinals,,,,,,,-105.0,1.9523809523809523,0.5121951219512195,0.0048537798810823,0.4453870625662778,Louisville Cardinals,,,,,,,,,,,,,,,,,,,4e0fd61868d2b1a3c9bd0cf2f7efdb06,,,,,,,,,,,,,,,,,,,-101.0,1.99009900990099,0.5024875621890548,-0.0097075597621647,0.436945706251352,Louisville Cardinals,-3.0,,,,,,,,,,,,,3,0.4425732771279692
4e0fd61868d2b1a3c9bd0cf2f7efdb06,Louisville Cardinals @ Washington Huskies,spreads,,Louisville Cardinals,-2.5,-110.0,1.9090909090909087,0.5238095238095238,-0.0058508155899495,0.4554865424430642,Louisville Cardinals,-110.0,1.9090909090909087,0.5238095238095238,-0.0058508155899495,0.4554865424430642,Louisville Cardinals,-115.0,1.869565217391304,0.5348837209302326,0.0064538478775044,0.4651162790697675,Louisville Cardinals,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,-0.0058508155899495,0.4554865424430642,Louisville Cardinals,,,,,,,-115.0,1.869565217391304,0.5348837209302326,0.0064538478775044,0.4651162790697675,Louisville Cardinals,-115.0,1.869565217391304,0.5348837209302326,0.0064538478775044,0.4651162790697675,Louisville Cardinals,-115.0,1.869565217391304,0.5348837209302326,0.0064538478775044,0.4651162790697675,Louisville Cardinals,4e0fd61868d2b1a3c9bd0cf2f7efdb06,-114.0,1.8771929824561404,0.5327102803738317,0.0040389139259479,0.4632263307598537,Louisville Cardinals,,,,,,,-115.0,1.869565217391304,0.5348837209302326,0.0064538478775044,0.4651162790697675,Louisville Cardinals,,,,,,,-2.5,-105.0,1.9523809523809523,0.5121951219512195,-0.0187557065436212,0.4453870625662778,Louisville Cardinals,,,,,,,10,0.4600654416004161
4e0fd61868d2b1a3c9bd0cf2f7efdb06,Louisville Cardinals @ Washington Huskies,spreads,,Washington Huskies,2.5,-110.0,1.9090909090909087,0.5238095238095238,0.0062493587982466,0.4554865424430642,Washington Huskies,-110.0,1.9090909090909087,0.5238095238095238,0.0062493587982466,0.4554865424430642,Washington Huskies,-105.0,1.9523809523809523,0.5121951219512195,-0.0066555321554249,0.4453870625662778,Washington Huskies,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,0.0062493587982466,0.4554865424430642,Washington Huskies,,,,,,,-105.0,1.9523809523809523,0.5121951219512195,-0.0066555321554249,0.4453870625662778,Washington Huskies,-105.0,1.9523809523809523,0.5121951219512195,-0.0066555321554249,0.4453870625662778,Washington Huskies,-105.0,1.9523809523809523,0.5121951219512195,-0.0066555321554249,0.4453870625662778,Washington Huskies,4e0fd61868d2b1a3c9bd0cf2f7efdb06,-106.0,1.9433962264150944,0.5145631067961165,-0.004024437883317,0.44744617982271,Washington Huskies,,,,,,,-105.0,1.9523809523809523,0.5121951219512195,-0.0066555321554248,0.4453870625662778,Washington Huskies,,,,,,,2.5,-115.0,1.869565217391304,0.5348837209302326,0.0185540222657007,0.4651162790697675,Washington Huskies,,,,,,,10,0.4505957399053059
4e0fd61868d2b1a3c9bd0cf2f7efdb06,Louisville Cardinals @ Washington Huskies,spreads,,Washington Huskies,3.0,,,,,,,,,,,,,,,,,,,-115.0,1.869565217391304,0.5348837209302326,0.004408685109666,0.4651162790697675,Washington Huskies,,,,,,,-115.0,1.869565217391304,0.5348837209302326,0.004408685109666,0.4651162790697675,Washington Huskies,,,,,,,,,,,,,,,,,,,4e0fd61868d2b1a3c9bd0cf2f7efdb06,,,,,,,,,,,,,,,,,,,-111.0,1.900900900900901,0.5260663507109005,-0.0088173702193321,0.4574490006181743,Washington Huskies,3.0,,,,,,,,,,,,,3,0.4625605195859031
4e0fd61868d2b1a3c9bd0cf2f7efdb06,Louisville Cardinals @ Washington Huskies,totals,,Over,49.5,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Over,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Over,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Over,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Over,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Over,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Over,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Over,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Over,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Over,4e0fd61868d2b1a3c9bd0cf2f7efdb06,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Over,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Over,-108.0,1.925925925925926,0.5192307692307692,-0.0045787545787546,0.5,Over,49.5,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Over,,,,,,,13,0.5
4e0fd61868d2b1a3c9bd0cf2f7efdb06,Louisville Cardinals @ Washington Huskies,totals,,Under,49.5,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Under,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Under,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Under,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Under,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Under,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Under,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Under,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Under,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Under,4e0fd61868d2b1a3c9bd0cf2f7efdb06,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Under,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Under,-108.0,1.925925925925926,0.5192307692307692,-0.0045787545787546,0.5,Under,49.5,-110.0,1.9090909090909087,0.5238095238095238,0.0003815628815628,0.5,Under,,,,,,,13,0.5
52e17c20a1baf0d93de4edbcbe20ec79,Indiana Hoosiers @ Notre Dame Fighting Irish,h2h,,Indiana Hoosiers,,225.0,3.25,0.3076923076923077,-0.0147560039256545,0.2917820867959372,Indiana Hoosiers,,,,,,,220.0,3.2,0.3125,-0.009467542387193,0.298804780876494,Indiana Hoosiers,,,,,,,225.0,3.25,0.3076923076923077,-0.0147560039256545,0.2917820867959372,Indiana Hoosiers,,,,,,,230.0,3.3,0.303030303030303,-0.0198842090538596,0.2914110429447852,Indiana Hoosiers,200.0,3.0,0.3333333333333333,0.0134491242794735,0.3194444444444444,Indiana Hoosiers,210.0,3.1,0.3225806451612903,0.0016211672902263,0.311111111111111,Indiana Hoosiers,52e17c20a1baf0d93de4edbcbe20ec79,205.0,3.05,0.3278688524590164,0.007438195317725,0.3133966011917899,Indiana Hoosiers,210.0,3.1,0.3225806451612903,0.0016211672902263,0.3007518796992481,Indiana Hoosiers,200.0,3.0,0.3333333333333333,0.0134491242794735,0.3125,Indiana Hoosiers,,,,,,,,210.0,3.1,0.3225806451612903,0.0016211672902263,0.3087478559176672,Indiana Hoosiers,195.0,2.95,0.3389830508474576,0.0196638135450103,0.32183908045977,Indiana Hoosiers,11,0.3055973609306531
52e17c20a1baf0d93de4edbcbe20ec79,Indiana Hoosiers @ Notre Dame Fighting Irish,h2h,,Notre Dame Fighting Irish,,-295.0,1.3389830508474576,0.7468354430379747,0.0188761777927134,0.7082179132040628,Notre Dame Fighting Irish,,,,,,,-275.0,1.3636363636363638,0.7333333333333333,0.0040238571176078,0.7011952191235059,Notre Dame Fighting Irish,,,,,,,-295.0,1.3389830508474576,0.7468354430379747,0.0188761777927134,0.7082179132040628,Notre Dame Fighting Irish,,,,,,,-280.0,1.3571428571428572,0.7368421052631579,0.007883506240415,0.7085889570552146,Notre Dame Fighting Irish,-245.0,1.4081632653061225,0.7101449275362319,-0.0214833892592035,0.6805555555555556,Notre Dame Fighting Irish,-250.0,1.4,0.7142857142857143,-0.0169285238347729,0.6888888888888889,Notre Dame Fighting Irish,52e17c20a1baf0d93de4edbcbe20ec79,-255.0,1.392156862745098,0.7183098591549296,-0.012501964478636,0.6866033988082101,Notre Dame Fighting Irish,-300.0,1.3333333333333333,0.75,0.0223571904509413,0.6992481203007519,Notre Dame Fighting Irish,-275.0,1.3636363636363638,0.7333333333333333,0.0040238571176078,0.6875,Notre Dame Fighting Irish,,,,,,,,-260.0,1.3846153846153846,0.7222222222222222,-0.0081983651046142,0.6912521440823327,Notre Dame Fighting Irish,-250.0,1.4,0.7142857142857143,-0.0169285238347729,0.6781609195402298,Notre Dame Fighting Irish,11,0.6944026390693468
52e17c20a1baf0d93de4edbcbe20ec79,Indiana Hoosiers @ Notre Dame Fighting Irish,spreads,,Indiana Hoosiers,-3.5,,,,,,,,,,,,,,,,,,,300.0,4.0,0.25,0.0,0.2173913043478261,Indiana Hoosiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52e17c20a1baf0d93de4edbcbe20ec79,,,,,,,,,,,,,,,,,,,300.0,4.0,0.25,0.0,0.2173913043478261,Indiana Hoosiers,-3.5,,,,,,,,,,,,,2,0.2173913043478261
52e17c20a1baf0d93de4edbcbe20ec79,Indiana Hoosiers @ Notre Dame Fighting Irish,spreads,,Indiana Hoosiers,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-105.0,1.9523809523809523,0.5121951219512195,-0.0014565916521965,0.4453870625662778,Indiana Hoosiers,-105.0,1.9523809523809523,0.5121951219512195,-0.0014565916521965,0.4453870625662778,Indiana Hoosiers,52e17c20a1baf0d93de4edbcbe20ec79,-102.0,1.9803921568627447,0.504950495049505,-0.011116094187816,0.4390873869995695,Indiana Hoosiers,-110.0,1.9090909090909087,0.5238095238095238,0.0140292774922091,0.4554865424430642,Indiana Hoosiers,,,,,,,,,,,,,6.5,,,,,,,,,,,,,4,0.4463370136437974
52e17c20a1baf0d93de4edbcbe20ec79,Indiana Hoosiers @ Notre Dame Fighting Irish,spreads,,Indiana Hoosiers,7.0,-105.0,1.9523809523809523,0.5121951219512195,-0.0091834805391243,0.4453870625662778,Indiana Hoosiers,,,,,,,-105.0,1.9523809523809523,0.5121951219512195,-0.0091834805391243,0.4453870625662778,Indiana Hoosiers,,,,,,,-105.0,1.9523809523809523,0.5121951219512195,-0.0091834805391243,0.4453870625662778,Indiana Hoosiers,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,0.0047538016908408,0.4554865424430642,Indiana Hoosiers,,,,,,,,,,,,,52e17c20a1baf0d93de4edbcbe20ec79,,,,,,,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,0.0047538016908408,0.4554865424430642,Indiana Hoosiers,,,,,,,7.0,-115.0,1.869565217391304,0.5348837209302326,0.0180428382356914,0.4651162790697675,Indiana Hoosiers,,,,,,,6,0.4520417586091216
52e17c20a1baf0d93de4edbcbe20ec79,Indiana Hoosiers @ Notre Dame Fighting Irish,spreads,,Notre Dame Fighting Irish,-7.0,-117.0,1.8547008547008548,0.5391705069124424,0.0123968274298539,0.4688439190542978,Notre Dame Fighting Irish,,,,,,,-115.0,1.869565217391304,0.5348837209302326,0.0072526842512022,0.4651162790697675,Notre Dame Fighting Irish,,,,,,,-117.0,1.8547008547008548,0.5391705069124424,0.0123968274298539,0.4688439190542978,Notre Dame Fighting Irish,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,-0.0060363522936482,0.4554865424430642,Notre Dame Fighting Irish,,,,,,,,,,,,,52e17c20a1baf0d93de4edbcbe20ec79,,,,,,,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,-0.0060363522936482,0.4554865424430642,Notre Dame Fighting Irish,,,,,,,-7.0,-105.0,1.9523809523809523,0.5121951219512195,-0.0199736345236134,0.4453870625662778,Notre Dame Fighting Irish,,,,,,,6,0.4598607107717948
52e17c20a1baf0d93de4edbcbe20ec79,Indiana Hoosiers @ Notre Dame Fighting Irish,spreads,,Notre Dame Fighting Irish,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-115.0,1.869565217391304,0.5348837209302326,-0.0104142197165452,0.4651162790697675,Notre Dame Fighting Irish,-115.0,1.869565217391304,0.5348837209302326,-0.0104142197165452,0.4651162790697675,Notre Dame Fighting Irish,52e17c20a1baf0d93de4edbcbe20ec79,-120.0,1.8333333333333333,0.5454545454545454,0.0036802129825385,0.4743083003952569,Notre Dame Fighting Irish,-125.0,1.8,0.5555555555555556,0.017148226450552,0.4830917874396135,Notre Dame Fighting Irish,,,,,,,,,,,,,-6.5,,,,,,,,,,,,,4,0.4719081614936014
52e17c20a1baf0d93de4edbcbe20ec79,Indiana Hoosiers @ Notre Dame Fighting Irish,spreads,,Notre Dame Fighting Irish,3.5,,,,,,,,,,,,,,,,,,,-400.0,1.25,0.8,0.0,0.6956521739130436,Notre Dame Fighting Irish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52e17c20a1baf0d93de4edbcbe20ec79,,,,,,,,,,,,,,,,,,,-400.0,1.25,0.8,0.0,0.6956521739130436,Notre Dame Fighting Irish,3.5,,,,,,,,,,,,,2,0.6956521739130436
52e17c20a1baf0d93de4edbcbe20ec79,Indiana Hoosiers @ Notre Dame Fighting Irish,totals,,Over,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-115.0,1.869565217391304,0.5348837209302326,-0.0052854122621563,0.5108342361863489,Over,52e17c20a1baf0d93de4edbcbe20ec79,-115.0,1.869565217391304,0.5348837209302326,-0.0052854122621563,0.5108342361863489,Over,-120.0,1.8333333333333333,0.5454545454545454,0.0105708245243127,0.5,Over,,,,,,,,,,,,,51.5,,,,,,,,,,,,,3,0.5072228241242326
52e17c20a1baf0d93de4edbcbe20ec79,Indiana Hoosiers @ Notre Dame Fighting Irish,totals,,Over,52.0,-109.0,1.9174311926605505,0.5215311004784688,-0.000906987749093,0.4967753031215065,Over,,,,,,,,,,,,,,,,,,,-109.0,1.9174311926605505,0.5215311004784688,-0.000906987749093,0.4967753031215065,Over,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,0.0018271202481729,0.5,Over,-108.0,1.925925925925926,0.5192307692307692,-0.0036673852463325,0.4956702459300312,Over,,,,,,,52e17c20a1baf0d93de4edbcbe20ec79,,,,,,,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,0.0018271202481729,0.5,Over,,,,,,,52.0,-110.0,1.9090909090909087,0.5238095238095238,0.0018271202481729,0.5,Over,,,,,,,6,0.498203475362174
52e17c20a1baf0d93de4edbcbe20ec79,Indiana Hoosiers @ Notre Dame Fighting Irish,totals,,Over,52.5,,,,,,,,,,,,,-105.0,1.9523809523809523,0.5121951219512195,,0.4891657638136511,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52e17c20a1baf0d93de4edbcbe20ec79,,,,,,,,,,,,,,,,,,,,,,,,,52.5,,,,,,,,,,,,,1,0.4891657638136511
52e17c20a1baf0d93de4edbcbe20ec79,Indiana Hoosiers @ Notre Dame Fighting Irish,totals,,Over,59.5,,,,,,,,,,,,,,,,,,,205.0,3.05,0.3278688524590164,0.0,0.3111016407415299,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52e17c20a1baf0d93de4edbcbe20ec79,,,,,,,,,,,,,,,,,,,205.0,3.05,0.3278688524590164,0.0,0.3111016407415299,Over,59.5,,,,,,,,,,,,,2,0.3111016407415299
52e17c20a1baf0d93de4edbcbe20ec79,Indiana Hoosiers @ Notre Dame Fighting Irish,totals,,Under,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-105.0,1.9523809523809523,0.5121951219512195,-0.0166297117516629,0.4891657638136511,Under,52e17c20a1baf0d93de4edbcbe20ec79,-105.0,1.9523809523809523,0.5121951219512195,-0.0166297117516629,0.4891657638136511,Under,-120.0,1.8333333333333333,0.5454545454545454,0.0332594235033258,0.5,Under,,,,,,,,,,,,,51.5,,,,,,,,,,,,,3,0.4927771758757673
52e17c20a1baf0d93de4edbcbe20ec79,Indiana Hoosiers @ Notre Dame Fighting Irish,totals,,Under,52.0,-112.0,1.8928571428571428,0.5283018867924528,0.0026954177897574,0.5032246968784934,Under,,,,,,,,,,,,,,,,,,,-112.0,1.8928571428571428,0.5283018867924528,0.0026954177897574,0.5032246968784934,Under,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,-0.0026954177897573,0.5,Under,-112.0,1.8928571428571428,0.5283018867924528,0.0026954177897574,0.5043297540699689,Under,,,,,,,52e17c20a1baf0d93de4edbcbe20ec79,,,,,,,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,-0.0026954177897573,0.5,Under,,,,,,,52.0,-110.0,1.9090909090909087,0.5238095238095238,-0.0026954177897573,0.5,Under,,,,,,,6,0.501796524637826
52e17c20a1baf0d93de4edbcbe20ec79,Indiana Hoosiers @ Notre Dame Fighting Irish,totals,,Under,52.5,,,,,,,,,,,,,-115.0,1.869565217391304,0.5348837209302326,,0.5108342361863489,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52e17c20a1baf0d93de4edbcbe20ec79,,,,,,,,,,,,,,,,,,,,,,,,,52.5,,,,,,,,,,,,,1,0.5108342361863489
52e17c20a1baf0d93de4edbcbe20ec79,Indiana Hoosiers @ Notre Dame Fighting Irish,totals,,Under,59.5,,,,,,,,,,,,,,,,,,,-265.0,1.3773584905660377,0.726027397260274,0.0,0.68889835925847,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52e17c20a1baf0d93de4edbcbe20ec79,,,,,,,,,,,,,,,,,,,-265.0,1.3773584905660377,0.726027397260274,0.0,0.68889835925847,Under,59.5,,,,,,,,,,,,,2,0.68889835925847
537a57342ccdd9a21fdfad2498c1d2d3,Boston College Eagles @ Nebraska Cornhuskers,h2h,,Boston College Eagles,,112.0,2.12,0.4716981132075471,0.0153965425272468,0.4493402093129076,Boston College Eagles,125.0,2.25,0.4444444444444444,-0.013953562294556,0.4288840262582056,Boston College Eagles,110.0,2.1,0.4761904761904761,0.0202344718934781,0.4572564612326044,Boston College Eagles,125.0,2.25,0.4444444444444444,-0.013953562294556,0.4288840262582056,Boston College Eagles,112.0,2.12,0.4716981132075471,0.0153965425272468,0.4493402093129076,Boston College Eagles,125.0,2.25,0.4444444444444444,-0.013953562294556,0.4288840262582056,Boston College Eagles,125.0,2.25,0.4444444444444444,-0.013953562294556,0.4288840262582056,Boston College Eagles,114.0,2.14,0.4672897196261683,0.0106490417473004,0.448558885283451,Boston College Eagles,125.0,2.25,0.4444444444444444,-0.013953562294556,0.4288840262582056,Boston College Eagles,537a57342ccdd9a21fdfad2498c1d2d3,112.0,2.12,0.4716981132075471,0.0153965425272468,0.451667696108709,Boston College Eagles,,,,,,,120.0,2.2,0.4545454545454545,-0.0030755514165451,0.437956204379562,Boston College Eagles,125.0,2.25,0.4444444444444444,-0.013953562294556,0.4288840262582056,Boston College Eagles,,118.0,2.18,0.4587155963302753,0.0014153705055695,0.4402054292002935,Boston College Eagles,115.0,2.15,0.4651162790697674,0.0083084134557918,0.4414569897356707,Boston College Eagles,14,0.4392204458653814
537a57342ccdd9a21fdfad2498c1d2d3,Boston College Eagles @ Nebraska Cornhuskers,h2h,,Nebraska Cornhuskers,,-137.0,1.72992700729927,0.5780590717299579,-0.0062915868758371,0.5506597906870925,Nebraska Cornhuskers,-145.0,1.6896551724137931,0.5918367346938775,0.0085458963160762,0.5711159737417943,Nebraska Cornhuskers,-130.0,1.7692307692307692,0.5652173913043479,-0.0201210888726479,0.5427435387673957,Nebraska Cornhuskers,-145.0,1.6896551724137931,0.5918367346938775,0.0085458963160762,0.5711159737417943,Nebraska Cornhuskers,-137.0,1.72992700729927,0.5780590717299579,-0.0062915868758371,0.5506597906870925,Nebraska Cornhuskers,-145.0,1.6896551724137931,0.5918367346938775,0.0085458963160762,0.5711159737417943,Nebraska Cornhuskers,-145.0,1.6896551724137931,0.5918367346938775,0.0085458963160762,0.5711159737417943,Nebraska Cornhuskers,-135.0,1.7407407407407407,0.574468085106383,-0.0101588032396869,0.551441114716549,Nebraska Cornhuskers,-145.0,1.6896551724137931,0.5918367346938775,0.0085458963160762,0.5711159737417943,Nebraska Cornhuskers,537a57342ccdd9a21fdfad2498c1d2d3,-134.0,1.7462686567164178,0.5726495726495727,-0.0121172012700981,0.548332303891291,Nebraska Cornhuskers,,,,,,,-140.0,1.7142857142857144,0.5833333333333333,-0.000611612841433,0.5620437956204379,Nebraska Cornhuskers,-145.0,1.6896551724137931,0.5918367346938775,0.0085458963160761,0.5711159737417943,Nebraska Cornhuskers,,-140.0,1.7142857142857144,0.5833333333333333,-0.000611612841433,0.5597945707997064,Nebraska Cornhuskers,-143.0,1.6993006993006992,0.5884773662551441,0.0049281149205171,0.5585430102643293,Nebraska Cornhuskers,14,0.5607795541346187
537a57342ccdd9a21fdfad2498c1d2d3,Boston College Eagles @ Nebraska Cornhuskers,spreads,,Boston College Eagles,-2.5,,,,,,,100.0,2.0,0.5,,0.4347826086956522,Boston College Eagles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537a57342ccdd9a21fdfad2498c1d2d3,,,,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,,,,,,,,1,0.4347826086956522
537a57342ccdd9a21fdfad2498c1d2d3,Boston College Eagles @ Nebraska Cornhuskers,spreads,,Boston College Eagles,2.5,-103.0,1.970873786407767,0.5073891625615764,0.0020388299449309,0.4412079674448491,Boston College Eagles,,,,,,,-105.0,1.9523809523809523,0.5121951219512195,0.0073787848223121,0.4453870625662778,Boston College Eagles,100.0,2.0,0.5,-0.0061713506790428,0.4347826086956522,Boston College Eagles,-103.0,1.970873786407767,0.5073891625615764,0.0020388299449309,0.4412079674448491,Boston College Eagles,100.0,2.0,0.5,-0.0061713506790428,0.4347826086956522,Boston College Eagles,105.0,2.05,0.4878048780487805,-0.0197214861803977,0.4241781548250266,Boston College Eagles,,,,,,,-105.0,1.9523809523809523,0.5121951219512195,0.0073787848223121,0.4453870625662778,Boston College Eagles,537a57342ccdd9a21fdfad2498c1d2d3,-106.0,1.9433962264150944,0.5145631067961165,0.0100098790944199,0.44744617982271,Boston College Eagles,,,,,,,,,,,,,104.0,2.04,0.4901960784313725,-0.0170645968664066,0.4262574595055413,Boston College Eagles,2.5,-110.0,1.9090909090909087,0.5238095238095238,0.0202836757759836,0.4554865424430642,Boston College Eagles,,,,,,,10,0.43961236140099
537a57342ccdd9a21fdfad2498c1d2d3,Boston College Eagles @ Nebraska Cornhuskers,spreads,,Boston College Eagles,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-112.0,1.8928571428571428,0.5283018867924528,0.0044923629829289,0.4593929450369155,Boston College Eagles,,,,,,,537a57342ccdd9a21fdfad2498c1d2d3,,,,,,,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,-0.0044923629829289,0.4554865424430642,Boston College Eagles,,,,,,,3.0,,,,,,,,,,,,,2,0.4574397437399898
537a57342ccdd9a21fdfad2498c1d2d3,Boston College Eagles @ Nebraska Cornhuskers,spreads,,Nebraska Cornhuskers,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.0,1.925925925925926,0.5192307692307692,-0.0045787545787546,0.451505016722408,Nebraska Cornhuskers,,,,,,,537a57342ccdd9a21fdfad2498c1d2d3,,,,,,,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,0.0045787545787546,0.4554865424430642,Nebraska Cornhuskers,,,,,,,-3.0,,,,,,,,,,,,,2,0.4534957795827361
537a57342ccdd9a21fdfad2498c1d2d3,Boston College Eagles @ Nebraska Cornhuskers,spreads,,Nebraska Cornhuskers,-2.5,-120.0,1.8333333333333333,0.5454545454545454,0.0059830482323176,0.4743083003952569,Nebraska Cornhuskers,,,,,,,-115.0,1.869565217391304,0.5348837209302326,-0.005762312350252,0.4651162790697675,Nebraska Cornhuskers,-120.0,1.8333333333333333,0.5454545454545454,0.0059830482323176,0.4743083003952569,Nebraska Cornhuskers,-120.0,1.8333333333333333,0.5454545454545454,0.0059830482323176,0.4743083003952569,Nebraska Cornhuskers,-120.0,1.8333333333333333,0.5454545454545454,0.0059830482323176,0.4743083003952569,Nebraska Cornhuskers,-125.0,1.8,0.5555555555555556,0.0172063927889956,0.4830917874396135,Nebraska Cornhuskers,,,,,,,-115.0,1.869565217391304,0.5348837209302326,-0.005762312350252,0.4651162790697675,Nebraska Cornhuskers,537a57342ccdd9a21fdfad2498c1d2d3,-114.0,1.8771929824561404,0.5327102803738317,-0.0081772463018086,0.4632263307598537,Nebraska Cornhuskers,,,,,,,,,,,,,-116.0,1.862068965517241,0.5370370370370371,-0.003369738898247,0.4669887278582931,Nebraska Cornhuskers,-2.5,-110.0,1.9090909090909087,0.5238095238095238,-0.0180669758177062,0.4554865424430642,Nebraska Cornhuskers,,,,,,,10,0.4696259148221388
537a57342ccdd9a21fdfad2498c1d2d3,Boston College Eagles @ Nebraska Cornhuskers,spreads,,Nebraska Cornhuskers,2.5,,,,,,,-120.0,1.8333333333333333,0.5454545454545454,,0.4743083003952569,Nebraska Cornhuskers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537a57342ccdd9a21fdfad2498c1d2d3,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,1,0.4743083003952569
