event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,betrivers_price,betrivers_decimal_odds,betrivers_implied_prob,betrivers_implied_prob_diff,betrivers_dejuice,betrivers_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point,values_populated,avg_dejuiced_prob
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Fraser Minten,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,4.6,0.2173913043478261,-0.008662335498917206,0.20053475935828877,Over,d461de759f13217951b6a8bb7145d36a,,,,,,,335.0,4.35,0.2298850574712644,0.010078294186240233,0.21052631578947367,Over,350.0,4.5,0.2222222222222222,-0.0014159586873230268,0.1932367149758454,Over,0.5,3,0.20143259670786928
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Fraser Minten,Over,1.5,3400.0,35.0,0.02857142857142857,0.0,0.02484472049689441,Over,,,,,,,,,,,,,3400.0,35.0,0.02857142857142857,0.0,0.02484472049689441,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,1.5,2,0.02484472049689441
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Fraser Minten,Over,2.5,16000.0,161.0,0.006211180124223602,0.0,0.0054010261949770455,Over,,,,,,,,,,,,,16000.0,161.0,0.006211180124223602,0.0,0.0054010261949770455,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,2.5,2,0.0054010261949770455
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Fraser Minten,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-650.0,1.1538461538461537,0.8666666666666667,0.0045977011494252595,0.7994652406417112,Under,d461de759f13217951b6a8bb7145d36a,,,,,,,-625.0,1.16,0.8620689655172414,-0.0045977011494252595,0.7894736842105263,Under,,,,,,,0.5,2,0.7944694624261188
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Gustav Forsling,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0,8.5,0.11764705882352941,0.00148544266191325,0.1090146750524109,Over,d461de759f13217951b6a8bb7145d36a,,,,,,,725.0,8.25,0.12121212121212122,0.006833036244800958,0.11122266358199834,Over,800.0,9.0,0.1111111111111111,-0.008318478906714208,0.0966183574879227,Over,0.5,3,0.10561856537411064
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Gustav Forsling,Over,1.5,7000.0,71.0,0.014084507042253521,0.0,0.012247397428046541,Over,,,,,,,,,,,,,7000.0,71.0,0.014084507042253521,0.0,0.012247397428046541,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,1.5,2,0.012247397428046541
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Gustav Forsling,Over,2.5,27500.0,276.0,0.0036231884057971015,0.0,0.0031505986137366103,Over,,,,,,,,,,,,,27500.0,276.0,0.0036231884057971015,0.0,0.0031505986137366103,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,2.5,2,0.0031505986137366103
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Gustav Forsling,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2500.0,1.04,0.9615384615384615,-0.007064364207221563,0.8909853249475891,Under,d461de759f13217951b6a8bb7145d36a,,,,,,,-3085.0,1.032414910858995,0.968602825745683,0.007064364207221563,0.8887773364180017,Under,,,,,,,0.5,2,0.8898813306827954
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Jake McCabe,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.0,10.5,0.09523809523809523,0.003320172290021531,0.08921933085501857,Over,d461de759f13217951b6a8bb7145d36a,,,,,,,895.0,9.95,0.10050251256281408,0.011216798277099801,0.09218689920677493,Over,1100.0,12.0,0.08333333333333333,-0.014536970567121318,0.07246376811594203,Over,0.5,3,0.08462333272591184
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Jake McCabe,Over,1.5,11000.0,111.0,0.009009009009009009,0.0,0.007833920877399139,Over,,,,,,,,,,,,,11000.0,111.0,0.009009009009009009,0.0,0.007833920877399139,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,1.5,2,0.007833920877399139
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Jake McCabe,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3500.0,1.0285714285714285,0.9722222222222223,-0.01747911660373025,0.9107806691449813,Under,d461de759f13217951b6a8bb7145d36a,,,,,,,-9610.0,1.0104058272632674,0.9897013388259526,0.01747911660373025,0.9078131007932251,Under,,,,,,,0.5,2,0.9092968849691032
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Jesper Boqvist,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,9.0,0.1111111111111111,-0.003616042077580539,0.10320284697508897,Over,d461de759f13217951b6a8bb7145d36a,,,,,,,745.0,8.45,0.1183431952662722,0.007232084155161092,0.10853868020613229,Over,800.0,9.0,0.1111111111111111,-0.003616042077580539,0.0966183574879227,Over,0.5,3,0.10278662822304797
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Jesper Boqvist,Over,1.5,3300.0,34.0,0.029411764705882353,0.0,0.025575447570332484,Over,,,,,,,,,,,,,3300.0,34.0,0.029411764705882353,0.0,0.025575447570332484,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,1.5,2,0.025575447570332484
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Jesper Boqvist,Over,2.5,15000.0,151.0,0.006622516556291391,0.0,0.005758710048949036,Over,,,,,,,,,,,,,15000.0,151.0,0.006622516556291391,0.0,0.005758710048949036,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,2.5,2,0.005758710048949036
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Jesper Boqvist,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2800.0,1.0357142857142858,0.9655172413793103,-0.0064715541388969955,0.896797153024911,Under,d461de759f13217951b6a8bb7145d36a,,,,,,,-3470.0,1.0288184438040346,0.9719887955182073,0.0064715541388969955,0.8914613197938677,Under,,,,,,,0.5,2,0.8941292364093893
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,John Tavares,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,2.6,0.3846153846153846,0.011060962846677125,0.35714285714285715,Over,d461de759f13217951b6a8bb7145d36a,220.0,3.2,0.3125,-0.08509288330716896,0.29243937232524964,Over,145.0,2.45,0.4081632653061224,0.04245813710099422,0.3725261932479627,Over,150.0,2.5,0.4,0.031573783359497676,0.3478260869565218,Over,0.5,4,0.3424836274181478
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,John Tavares,Over,1.5,1500.0,16.0,0.0625,0.0,0.05434782608695653,Over,,,,,,,,,,,,,1500.0,16.0,0.0625,0.0,0.05434782608695653,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,1.5,2,0.05434782608695653
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,John Tavares,Over,2.5,8000.0,81.0,0.012345679012345678,0.0,0.010735373054213635,Over,,,,,,,,,,,,,8000.0,81.0,0.012345679012345678,0.0,0.010735373054213635,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,2.5,2,0.010735373054213635
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,John Tavares,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-225.0,1.4444444444444444,0.6923076923076923,-0.02949108818011259,0.6428571428571429,Under,d461de759f13217951b6a8bb7145d36a,-310.0,1.3225806451612903,0.7560975609756098,0.06619371482176362,0.7075606276747504,Under,-220.0,1.4545454545454546,0.6875,-0.036702626641651026,0.6274738067520372,Under,,,,,,,0.5,3,0.6592971924279768
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Jonah Gadjovich,Over,1.5,7000.0,71.0,0.014084507042253521,0.0,0.012247397428046541,Over,,,,,,,,,,,,,7000.0,71.0,0.014084507042253521,0.0,0.012247397428046541,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,1.5,2,0.012247397428046541
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Jonah Gadjovich,Over,2.5,27500.0,276.0,0.0036231884057971015,0.0,0.0031505986137366103,Over,,,,,,,,,,,,,27500.0,276.0,0.0036231884057971015,0.0,0.0031505986137366103,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,2.5,2,0.0031505986137366103
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,MacKenzie Entwistle,Over,1.5,6000.0,61.0,0.01639344262295082,0.0,0.014255167498218107,Over,,,,,,,,,,,,,6000.0,61.0,0.01639344262295082,0.0,0.014255167498218107,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,1.5,2,0.014255167498218107
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,MacKenzie Entwistle,Over,2.5,25000.0,251.0,0.00398406374501992,0.0,0.0034644032565390613,Over,,,,,,,,,,,,,25000.0,251.0,0.00398406374501992,0.0,0.0034644032565390613,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,2.5,2,0.0034644032565390613
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Mackie Samoskevich,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,7.0,0.14285714285714285,-0.007552809079526657,0.13274336283185842,Over,d461de759f13217951b6a8bb7145d36a,,,,,,,555.0,6.55,0.15267175572519084,0.00716911022254535,0.13996923276926745,Over,575.0,6.75,0.14814814814814814,0.0003836988569813071,0.1288244766505636,Over,0.5,3,0.13384569075056316
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Mackie Samoskevich,Over,1.5,4000.0,41.0,0.024390243902439025,0.0,0.021208907741251327,Over,,,,,,,,,,,,,4000.0,41.0,0.024390243902439025,0.0,0.021208907741251327,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,1.5,2,0.021208907741251327
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Mackie Samoskevich,Over,2.5,18000.0,181.0,0.0055248618784530384,0.0,0.004804227720393947,Over,,,,,,,,,,,,,18000.0,181.0,0.0055248618784530384,0.0,0.004804227720393947,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,2.5,2,0.004804227720393947
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Mackie Samoskevich,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1400.0,1.0714285714285714,0.9333333333333333,-0.004747162022703866,0.8672566371681416,Under,d461de759f13217951b6a8bb7145d36a,,,,,,,-1515.0,1.066006600660066,0.9380804953560372,0.004747162022703866,0.8600307672307327,Under,,,,,,,0.5,2,0.8636437021994372
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Matthew Tkachuk,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,2.9,0.3448275862068966,0.010775862068965525,0.3177878662814692,Over,d461de759f13217951b6a8bb7145d36a,220.0,3.2,0.3125,-0.032327586206896575,0.2959028831562974,Over,190.0,2.9,0.3448275862068966,0.010775862068965525,0.31681559707554835,Over,190.0,2.9,0.3448275862068966,0.010775862068965525,0.2998500749625188,Over,0.5,4,0.30758910536895845
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Matthew Tkachuk,Over,1.5,1100.0,12.0,0.08333333333333333,0.0,0.07246376811594203,Over,,,,,,,,,,,,,1100.0,12.0,0.08333333333333333,0.0,0.07246376811594203,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,1.5,2,0.07246376811594203
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Matthew Tkachuk,Over,2.5,5500.0,56.0,0.017857142857142856,0.0,0.015527950310559006,Over,,,,,,,,,,,,,5500.0,56.0,0.017857142857142856,0.0,0.015527950310559006,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,2.5,2,0.015527950310559006
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Matthew Tkachuk,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-285.0,1.3508771929824561,0.7402597402597403,-0.0033300033300033283,0.6822121337185306,Under,d461de759f13217951b6a8bb7145d36a,-290.0,1.3448275862068966,0.7435897435897436,0.0016650016650017196,0.7040971168437026,Under,-290.0,1.3448275862068966,0.7435897435897436,0.0016650016650017196,0.6831844029244517,Under,,,,,,,0.5,3,0.6898312178288949
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Mitch Marner,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,2.65,0.37735849056603776,0.009139536317671726,0.3483606557377049,Over,d461de759f13217951b6a8bb7145d36a,220.0,3.2,0.3125,-0.07733845110371201,0.29243937232524964,Over,150.0,2.5,0.4,0.03932821556295474,0.3646408839779005,Over,155.0,2.55,0.3921568627450981,0.028870699223085494,0.34100596760443314,Over,0.5,4,0.336611719911322
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Mitch Marner,Over,1.5,1500.0,16.0,0.0625,0.0,0.05434782608695653,Over,,,,,,,,,,,,,1500.0,16.0,0.0625,0.0,0.05434782608695653,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,1.5,2,0.05434782608695653
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Mitch Marner,Over,2.5,8000.0,81.0,0.012345679012345678,0.0,0.010735373054213635,Over,,,,,,,,,,,,,8000.0,81.0,0.012345679012345678,0.0,0.010735373054213635,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,2.5,2,0.010735373054213635
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Mitch Marner,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-240.0,1.4166666666666667,0.7058823529411764,-0.020651276031476984,0.651639344262295,Under,d461de759f13217951b6a8bb7145d36a,-310.0,1.3225806451612903,0.7560975609756098,0.05467153602017305,0.7075606276747504,Under,-230.0,1.434782608695652,0.696969696969697,-0.03402025998869607,0.6353591160220994,Under,,,,,,,0.5,3,0.6648530293197149
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Morgan Rielly,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,6.5,0.15384615384615385,-0.013520792932557618,0.14285714285714285,Over,d461de759f13217951b6a8bb7145d36a,,,,,,,495.0,5.95,0.1680672268907563,0.007810816634346046,0.15419828936272736,Over,500.0,6.0,0.16666666666666666,0.0057099762982116,0.14492753623188406,Over,0.5,3,0.14732765615058474
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Morgan Rielly,Over,1.5,6000.0,61.0,0.01639344262295082,0.0,0.014255167498218107,Over,,,,,,,,,,,,,6000.0,61.0,0.01639344262295082,0.0,0.014255167498218107,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,1.5,2,0.014255167498218107
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Morgan Rielly,Over,2.5,25000.0,251.0,0.00398406374501992,0.0,0.0034644032565390613,Over,,,,,,,,,,,,,25000.0,251.0,0.00398406374501992,0.0,0.0034644032565390613,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,2.5,2,0.0034644032565390613
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Morgan Rielly,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1200.0,1.0833333333333333,0.9230769230769231,0.0012019230769231282,0.8571428571428571,Under,d461de759f13217951b6a8bb7145d36a,,,,,,,-1180.0,1.0847457627118644,0.921875,-0.0012019230769231282,0.8458017106372726,Under,,,,,,,0.5,2,0.8514722838900648
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Nate Schmidt,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,11.0,0.09090909090909091,0.005935924540575704,0.08523908523908523,Over,d461de759f13217951b6a8bb7145d36a,,,,,,,975.0,10.75,0.09302325581395349,0.009107171897869568,0.08530931836834284,Over,1200.0,13.0,0.07692307692307693,-0.015043096438445272,0.06688963210702342,Over,0.5,3,0.07914601190481717
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Nate Schmidt,Over,1.5,10000.0,101.0,0.009900990099009901,0.0,0.008609556607834697,Over,,,,,,,,,,,,,10000.0,101.0,0.009900990099009901,0.0,0.008609556607834697,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,1.5,2,0.008609556607834697
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Nate Schmidt,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4000.0,1.025,0.9756097560975611,-0.021790139898278715,0.9147609147609147,Under,d461de759f13217951b6a8bb7145d36a,,,,,,,-38360.0,1.002606882168926,0.9973998959958398,0.021790139898278715,0.9146906816316571,Under,,,,,,,0.5,2,0.914725798196286
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Nicholas Robertson,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,5.0,0.2,-0.008355941399891487,0.1847826086956522,Over,d461de759f13217951b6a8bb7145d36a,,,,,,,385.0,4.85,0.2061855670103093,0.0009224091155724534,0.1892954004538662,Over,375.0,4.75,0.21052631578947367,0.007433532284319033,0.18306636155606407,Over,0.5,3,0.18571479023519413
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Nicholas Robertson,Over,1.5,4000.0,41.0,0.024390243902439025,0.0,0.021208907741251327,Over,,,,,,,,,,,,,4000.0,41.0,0.024390243902439025,0.0,0.021208907741251327,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,1.5,2,0.021208907741251327
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Nicholas Robertson,Over,2.5,20000.0,201.0,0.004975124378109453,0.0,0.004326195111399525,Over,,,,,,,,,,,,,20000.0,201.0,0.004975124378109453,0.0,0.004326195111399525,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,2.5,2,0.004326195111399525
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Nicholas Robertson,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-750.0,1.1333333333333333,0.8823529411764706,-0.0006879944960440643,0.8152173913043479,Under,d461de759f13217951b6a8bb7145d36a,,,,,,,-755.0,1.1324503311258278,0.8830409356725146,0.0006879944960440643,0.8107045995461338,Under,,,,,,,0.5,2,0.8129609954252408
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Nikita Grebyonkin,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,595.0,6.95,0.14388489208633093,0.0010277492291880796,0.1319723318060396,Over,600.0,7.0,0.14285714285714285,-0.0010277492291880796,0.12422360248447205,Over,0.5,2,0.12809796714525581
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Nikita Grebyonkin,Over,1.5,4000.0,41.0,0.024390243902439025,0.0,0.021208907741251327,Over,,,,,,,,,,,,,4000.0,41.0,0.024390243902439025,0.0,0.021208907741251327,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,1.5,2,0.021208907741251327
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Nikita Grebyonkin,Over,2.5,20000.0,201.0,0.004975124378109453,0.0,0.004326195111399525,Over,,,,,,,,,,,,,20000.0,201.0,0.004975124378109453,0.0,0.004326195111399525,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,2.5,2,0.004326195111399525
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Nikita Grebyonkin,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,-1765.0,1.056657223796034,0.9463806970509382,,0.8680276681939603,Under,,,,,,,0.5,1,0.8680276681939603
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Niko Mikkola,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,11.0,0.09090909090909091,0.0065759928145249225,0.08523908523908523,Over,d461de759f13217951b6a8bb7145d36a,,,,,,,990.0,10.9,0.09174311926605504,0.007827035349971118,0.08415694934424905,Over,1200.0,13.0,0.07692307692307693,-0.01440302816449604,0.06688963210702342,Over,0.5,3,0.07876188889678591
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Niko Mikkola,Over,1.5,12500.0,126.0,0.007936507936507936,0.0,0.006901311249137336,Over,,,,,,,,,,,,,12500.0,126.0,0.007936507936507936,0.0,0.006901311249137336,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,1.5,2,0.006901311249137336
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Niko Mikkola,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4000.0,1.025,0.9756097560975611,-0.02279024390243889,0.9147609147609147,Under,d461de759f13217951b6a8bb7145d36a,,,,,,,-62400.0,1.001602564102564,0.9984,0.02279024390243889,0.915843050655751,Under,,,,,,,0.5,2,0.9153019827083329
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Oliver Ekman-Larsson,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,9.0,0.1111111111111111,0.0,0.10320284697508897,Over,d461de759f13217951b6a8bb7145d36a,,,,,,,755.0,8.55,0.11695906432748537,0.008771929824561403,0.10728718737865474,Over,850.0,9.5,0.10526315789473684,-0.008771929824561403,0.09153318077803203,Over,0.5,3,0.10067440504392523
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Oliver Ekman-Larsson,Over,1.5,7000.0,71.0,0.014084507042253521,0.0,0.012247397428046541,Over,,,,,,,,,,,,,7000.0,71.0,0.014084507042253521,0.0,0.012247397428046541,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,1.5,2,0.012247397428046541
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Oliver Ekman-Larsson,Over,2.5,27500.0,276.0,0.0036231884057971015,0.0,0.0031505986137366103,Over,,,,,,,,,,,,,27500.0,276.0,0.0036231884057971015,0.0,0.0031505986137366103,Over,,,,,,,,,,,,,,,,,,,d461de759f13217951b6a8bb7145d36a,,,,,,,,,,,,,,,,,,,2.5,2,0.0031505986137366103
d461de759f13217951b6a8bb7145d36a,Toronto Maple Leafs @ Florida Panthers,player_goals,Oliver Ekman-Larsson,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2800.0,1.0357142857142858,0.9655172413793103,-0.007673107146158875,0.896797153024911,Under,d461de759f13217951b6a8bb7145d36a,,,,,,,-3630.0,1.0275482093663912,0.9731903485254692,0.007673107146158875,0.8927128126213453,Under,,,,,,,0.5,2,0.8947549828231282
