event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id.1,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point.1,williamhill_us_price,williamhill_us_decimal_odds,williamhill_us_implied_prob,williamhill_us_implied_prob_diff,williamhill_us_dejuice,williamhill_us_name,values_populated,avg_dejuiced_prob
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Artturi Lehkonen,Yes,,190.0,2.9,0.3448275862068966,0.0010449320794149,0.2998500749625188,Yes,200.0,3.0,0.3333333333333333,-0.0133228840125391,0.2898550724637681,Yes,,,,,,,190.0,2.9,0.3448275862068966,0.0010449320794149,0.2998500749625188,Yes,160.0,2.6,0.3846153846153846,0.017094017094017,0.3571428571428571,Over,9e53eb6c7ee9b61be628459b15c7698c,200.0,3.0,0.3333333333333333,-0.0133228840125391,0.2898550724637681,Yes,160.0,2.6,0.3846153846153846,0.017094017094017,0.3499999999999999,Over,160.0,2.6,0.3846153846153846,0.017094017094017,0.334448160535117,Over,0.5,175.0,2.75,0.3636363636363636,0.0245559038662487,0.3162055335968379,Yes,5,0.2991231656898823
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Barrett Hayton,Yes,,370.0,4.7,0.2127659574468085,0.018875438683165,0.185013876040703,Yes,400.0,5.0,0.2,0.0029179918746544,0.1739130434782609,Yes,,,,,,,360.0,4.6,0.2173913043478261,0.024657122309437,0.1890359168241966,Yes,425.0,5.25,0.1904761904761904,-0.0006338738707304,0.1764705882352941,Over,9e53eb6c7ee9b61be628459b15c7698c,430.0,5.3,0.1886792452830188,-0.0112329515215719,0.1640689089417555,Yes,415.0,5.15,0.1941747572815534,0.0042975485364201,0.1779653242821759,Over,425.0,5.25,0.1904761904761904,-0.0006338738707304,0.165631469979296,Over,0.5,490.0,5.9,0.1694915254237288,-0.0352176013456845,0.1473839351510685,Yes,5,0.1718831360871969
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Cale Makar,Yes,,260.0,3.6,0.2777777777777778,0.0277816640147449,0.2415458937198067,Yes,333.0,4.33,0.23094688221709,-0.0307569554361147,0.2008233758409479,Yes,,,,,,,260.0,3.6,0.2777777777777778,0.0277816640147449,0.2415458937198067,Yes,275.0,3.75,0.2666666666666666,0.0008122810939712,0.2458100558659218,Over,9e53eb6c7ee9b61be628459b15c7698c,320.0,4.2,0.238095238095238,-0.0218215105884296,0.2070393374741201,Yes,255.0,3.55,0.2816901408450704,0.0208435799985096,0.2577194262095794,Over,260.0,3.6,0.2777777777777778,0.015627095908786,0.2415458937198067,Over,0.5,295.0,3.95,0.2531645569620253,-0.0029848620049456,0.2201430930104568,Yes,5,0.2222195187530276
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Calvin de Haan,Yes,,1400.0,15.0,0.0666666666666666,0.0058823529411764,0.0579710144927536,Yes,1600.0,17.0,0.0588235294117647,-0.0039215686274509,0.0511508951406649,Yes,,,,,,,1400.0,15.0,0.0666666666666666,0.0058823529411764,0.0579710144927536,Yes,1000.0,11.0,0.0909090909090909,0.0069930069930069,0.0852390852390852,Over,9e53eb6c7ee9b61be628459b15c7698c,1600.0,17.0,0.0588235294117647,-0.0039215686274509,0.0511508951406649,Yes,1000.0,11.0,0.0909090909090909,0.0069930069930069,0.0833944892921475,Over,1200.0,13.0,0.0769230769230769,-0.0139860139860139,0.0668896321070234,Over,0.5,1600.0,17.0,0.0588235294117647,-0.0039215686274509,0.0511508951406649,Yes,5,0.0538789428815004
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Casey Mittelstadt,Yes,,245.0,3.45,0.2898550724637681,0.0566123188405796,0.2520478890989288,Yes,360.0,4.6,0.2173913043478261,-0.0339673913043477,0.1890359168241966,Yes,,,,,,,245.0,3.45,0.2898550724637681,0.0566123188405796,0.2520478890989288,Yes,360.0,4.6,0.2173913043478261,-0.0086623354989172,0.2005347593582887,Over,9e53eb6c7ee9b61be628459b15c7698c,360.0,4.6,0.2173913043478261,-0.0339673913043477,0.1890359168241966,Yes,335.0,4.35,0.2298850574712644,0.0100782941862402,0.2105263157894736,Over,350.0,4.5,0.2222222222222222,-0.001415958687323,0.1932367149758454,Over,0.5,380.0,4.8,0.2083333333333333,-0.0452898550724637,0.1811594202898551,Yes,5,0.2126654064272211
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Chris Wagner,Yes,,550.0,6.5,0.1538461538461538,0.0389957264957265,0.1337792642140468,Yes,800.0,9.0,0.1111111111111111,-0.0144230769230769,0.0966183574879227,Yes,,,,,,,550.0,6.5,0.1538461538461538,0.0389957264957265,0.1337792642140468,Yes,800.0,9.0,0.1111111111111111,0.0019823570224997,0.1032028469750889,Over,9e53eb6c7ee9b61be628459b15c7698c,800.0,9.0,0.1111111111111111,-0.0144230769230769,0.0966183574879227,Yes,785.0,8.85,0.1129943502824858,0.0048072157795619,0.1036842801640665,Over,850.0,9.5,0.1052631578947368,-0.0067895728020616,0.091533180778032,Over,0.5,1100.0,12.0,0.0833333333333333,-0.0491452991452991,0.072463768115942,Yes,5,0.1066518023039762
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Clayton Keller,Yes,,180.0,2.8,0.3571428571428571,0.0404451553348612,0.3105590062111801,Yes,240.0,3.4,0.2941176470588235,-0.0383363572701808,0.2557544757033248,Yes,,,,,,,180.0,2.8,0.3571428571428571,0.0404451553348612,0.3105590062111801,Yes,200.0,3.0,0.3333333333333333,0.01010101010101,0.3076923076923077,Over,9e53eb6c7ee9b61be628459b15c7698c,230.0,3.3,0.303030303030303,-0.0271955373058314,0.2635046113306983,Yes,200.0,3.0,0.3333333333333333,0.01010101010101,0.3043478260869565,Over,200.0,3.0,0.3333333333333333,0.01010101010101,0.2898550724637681,Over,0.5,220.0,3.2,0.3125,-0.0153584160937101,0.2717391304347826,Yes,5,0.2824232459782332
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Devon Toews,Yes,,550.0,6.5,0.1538461538461538,0.0335132703553756,0.1337792642140468,Yes,800.0,9.0,0.1111111111111111,-0.0199055330634277,0.0966183574879227,Yes,,,,,,,550.0,6.5,0.1538461538461538,0.0335132703553756,0.1337792642140468,Yes,700.0,8.0,0.125,-0.0106321839080459,0.1160220994475138,Over,9e53eb6c7ee9b61be628459b15c7698c,850.0,9.5,0.1052631578947368,-0.0272154745838956,0.091533180778032,Yes,625.0,7.25,0.1379310344827586,0.0087643678160919,0.126532465566823,Over,650.0,7.5,0.1333333333333333,0.001867816091954,0.1159420289855072,Over,0.5,800.0,9.0,0.1111111111111111,-0.0199055330634277,0.0966183574879227,Yes,5,0.1104656848363942
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Dylan Guenther,Yes,,210.0,3.1,0.3225806451612903,0.0263835096566244,0.2805049088359046,Yes,240.0,3.4,0.2941176470588235,-0.0091952379714589,0.2557544757033248,Yes,,,,,,,210.0,3.1,0.3225806451612903,0.0263835096566244,0.2805049088359046,Yes,250.0,3.5,0.2857142857142857,-0.0084033613445378,0.2641509433962263,Over,9e53eb6c7ee9b61be628459b15c7698c,240.0,3.4,0.2941176470588235,-0.0091952379714589,0.2557544757033248,Yes,240.0,3.4,0.2941176470588235,0.0028011204481792,0.2698237885462555,Over,240.0,3.4,0.2941176470588235,0.0028011204481792,0.2557544757033248,Over,0.5,265.0,3.65,0.273972602739726,-0.0343765433703309,0.2382370458606313,Yes,5,0.262151162987818
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Givani Smith,Yes,,440.0,5.4,0.1851851851851851,0.0471380471380471,0.1610305958132045,Yes,,,,,,,,,,,,,440.0,5.4,0.1851851851851851,0.0471380471380471,0.1610305958132045,Yes,800.0,9.0,0.1111111111111111,0.0006760639556502,0.1032028469750889,Over,9e53eb6c7ee9b61be628459b15c7698c,,,,,,,765.0,8.65,0.1156069364161849,0.0074198019132609,0.105981312093295,Over,850.0,9.5,0.1052631578947368,-0.0080958658689112,0.091533180778032,Over,0.5,1000.0,11.0,0.0909090909090909,-0.0942760942760942,0.0790513833992094,Yes,3,0.1337041916752061
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Ian Cole,Yes,,1800.0,19.0,0.0526315789473684,-0.0089390142021721,0.045766590389016,Yes,1300.0,14.0,0.0714285714285714,0.0145572263993316,0.062111801242236,Yes,,,,,,,1800.0,19.0,0.0526315789473684,-0.0089390142021721,0.045766590389016,Yes,1100.0,12.0,0.0833333333333333,0.0035661841829242,0.0783410138248847,Over,9e53eb6c7ee9b61be628459b15c7698c,1400.0,15.0,0.0666666666666666,0.0086048454469507,0.0579710144927536,Yes,1035.0,11.35,0.0881057268722467,0.0107247744912943,0.0809791021280093,Over,1300.0,14.0,0.0714285714285714,-0.0142909586742185,0.062111801242236,Over,0.5,1700.0,18.0,0.0555555555555555,-0.0052840434419381,0.0483091787439613,Yes,5,0.0519850350513966
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Ivan Prosvetov,Yes,,440.0,5.4,0.1851851851851851,-0.001983759893103,0.1610305958132045,Yes,360.0,4.6,0.2173913043478261,0.038273889060198,0.1890359168241966,Yes,,,,,,,440.0,5.4,0.1851851851851851,-0.001983759893103,0.1610305958132045,Yes,650.0,7.5,0.1333333333333333,-0.024074074074074,0.1240875912408759,Over,9e53eb6c7ee9b61be628459b15c7698c,370.0,4.7,0.2127659574468085,0.032492205433926,0.185013876040703,Yes,575.0,6.75,0.1481481481481481,-0.0018518518518518,0.1357904946653734,Over,500.0,6.0,0.1666666666666666,0.0259259259259259,0.144927536231884,Over,0.5,650.0,7.5,0.1333333333333333,-0.0667985747079178,0.1159420289855072,Yes,5,0.1624106026953631
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Jack McBain,Yes,,325.0,4.25,0.2352941176470588,0.0546757164404223,0.2046035805626598,Yes,500.0,6.0,0.1666666666666666,-0.0311085972850678,0.144927536231884,Yes,,,,,,,325.0,4.25,0.2352941176470588,0.0546757164404223,0.2046035805626598,Yes,500.0,6.0,0.1666666666666666,-0.0103799451625538,0.1549295774647887,Over,9e53eb6c7ee9b61be628459b15c7698c,500.0,6.0,0.1666666666666666,-0.0311085972850678,0.144927536231884,Yes,455.0,5.55,0.1801801801801802,0.0098903251077164,0.1652280220797985,Over,475.0,5.75,0.1739130434782608,0.0004896200548374,0.1512287334593572,Over,0.5,550.0,6.5,0.1538461538461538,-0.0471342383107088,0.1337792642140468,Yes,5,0.1665682995606269
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Joel Kiviranta,Yes,,400.0,5.0,0.2,0.0520833333333333,0.1739130434782609,Yes,650.0,7.5,0.1333333333333333,-0.03125,0.1159420289855072,Yes,,,,,,,400.0,5.0,0.2,0.0520833333333333,0.1739130434782609,Yes,600.0,7.0,0.1428571428571428,-0.0075528090795266,0.1327433628318584,Over,9e53eb6c7ee9b61be628459b15c7698c,650.0,7.5,0.1333333333333333,-0.03125,0.1159420289855072,Yes,555.0,6.55,0.1526717557251908,0.0071691102225453,0.1400187564066214,Over,575.0,6.75,0.1481481481481481,0.0003836988569813,0.1288244766505636,Over,0.5,700.0,8.0,0.125,-0.0416666666666666,0.108695652173913,Yes,5,0.1376811594202898
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,John Ludvig,Yes,,1100.0,12.0,0.0833333333333333,0.0191993464052287,0.072463768115942,Yes,1600.0,17.0,0.0588235294117647,-0.011437908496732,0.0511508951406649,Yes,,,,,,,1100.0,12.0,0.0833333333333333,0.0191993464052287,0.072463768115942,Yes,1100.0,12.0,0.0833333333333333,0.0074468085106382,0.0783410138248847,Over,9e53eb6c7ee9b61be628459b15c7698c,1600.0,17.0,0.0588235294117647,-0.011437908496732,0.0511508951406649,Yes,1075.0,11.75,0.0851063829787234,0.0101063829787234,0.0784386012044247,Over,1400.0,15.0,0.0666666666666666,-0.0175531914893617,0.0579710144927536,Over,0.5,1700.0,18.0,0.0555555555555555,-0.0155228758169934,0.0483091787439613,Yes,5,0.059107701051435
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Josh Doan,Yes,,430.0,5.3,0.1886792452830188,-0.0017969451931715,0.1640689089417555,Yes,,,,,,,,,,,,,425.0,5.25,0.1904761904761904,0.0017969451931715,0.165631469979296,Yes,,,,,,,9e53eb6c7ee9b61be628459b15c7698c,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.1648501894605258
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Josh Manson,Yes,,1100.0,12.0,0.0833333333333333,0.0,0.072463768115942,Yes,,,,,,,,,,,,,1100.0,12.0,0.0833333333333333,0.0,0.072463768115942,Yes,,,,,,,9e53eb6c7ee9b61be628459b15c7698c,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.072463768115942
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Juuso Valimaki,Yes,,800.0,9.0,0.1111111111111111,0.0407636738906088,0.0966183574879227,Yes,1800.0,19.0,0.0526315789473684,-0.0323357413140694,0.045766590389016,Yes,,,,,,,800.0,9.0,0.1111111111111111,0.0407636738906088,0.0966183574879227,Yes,1100.0,12.0,0.0833333333333333,0.0035661841829242,0.0783410138248847,Over,9e53eb6c7ee9b61be628459b15c7698c,1600.0,17.0,0.0588235294117647,-0.0245958032335741,0.0511508951406649,Yes,1035.0,11.35,0.0881057268722467,0.0107247744912943,0.0809791021280093,Over,1300.0,14.0,0.0714285714285714,-0.0142909586742185,0.062111801242236,Over,0.5,1600.0,17.0,0.0588235294117647,-0.0245958032335741,0.0511508951406649,Yes,5,0.0682610191292382
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Kailer Yamamoto,Yes,,575.0,6.75,0.1481481481481481,0.0,0.1288244766505636,Yes,,,,,,,,,,,,,575.0,6.75,0.1481481481481481,0.0,0.1288244766505636,Yes,,,,,,,9e53eb6c7ee9b61be628459b15c7698c,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.1288244766505636
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Kevin Stenlund,Yes,,700.0,8.0,0.125,0.0013888888888888,0.108695652173913,Yes,650.0,7.5,0.1333333333333333,0.0118055555555555,0.1159420289855072,Yes,,,,,,,700.0,8.0,0.125,0.0013888888888888,0.108695652173913,Yes,700.0,8.0,0.125,-0.0106321839080459,0.1160220994475138,Over,9e53eb6c7ee9b61be628459b15c7698c,700.0,8.0,0.125,0.0013888888888888,0.108695652173913,Yes,625.0,7.25,0.1379310344827586,0.0087643678160919,0.1265861489068949,Over,650.0,7.5,0.1333333333333333,0.001867816091954,0.1159420289855072,Over,0.5,800.0,9.0,0.1111111111111111,-0.0159722222222222,0.0966183574879227,Yes,5,0.1077294685990338
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Lawson Crouse,Yes,,370.0,4.7,0.2127659574468085,0.0278186583690746,0.185013876040703,Yes,475.0,5.75,0.1739130434782608,-0.0207474840916098,0.1512287334593572,Yes,,,,,,,360.0,4.6,0.2173913043478261,0.0336003419953466,0.1890359168241966,Yes,450.0,5.5,0.1818181818181818,-0.0086580086580086,0.1680672268907563,Over,9e53eb6c7ee9b61be628459b15c7698c,450.0,5.5,0.1818181818181818,-0.0108660611667087,0.1581027667984189,Yes,425.0,5.25,0.1904761904761904,0.0043290043290043,0.1745928338762215,Over,425.0,5.25,0.1904761904761904,0.0043290043290043,0.165631469979296,Over,0.5,500.0,6.0,0.1666666666666666,-0.0298054551061026,0.144927536231884,Yes,5,0.165661765870912
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Liam O'Brien,Yes,,700.0,8.0,0.125,0.0,0.108695652173913,Yes,,,,,,,,,,,,,700.0,8.0,0.125,0.0,0.108695652173913,Yes,,,,,,,9e53eb6c7ee9b61be628459b15c7698c,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.108695652173913
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Logan Cooley,Yes,,285.0,3.85,0.2597402597402597,0.0295908120469523,0.2258610954263128,Yes,375.0,4.75,0.2105263157894736,-0.0319266178915301,0.183066361556064,Yes,,,,,,,280.0,3.8,0.2631578947368421,0.0338628557926803,0.2288329519450801,Yes,290.0,3.9,0.2564102564102564,0.0107646107646107,0.2368692070030896,Over,9e53eb6c7ee9b61be628459b15c7698c,400.0,5.0,0.2,-0.0450845126283722,0.1739130434782609,Yes,270.0,3.7,0.2702702702702702,0.0292446292446291,0.2483069977426636,Over,275.0,3.75,0.2666666666666666,0.0244398244398244,0.2318840579710145,Over,0.5,305.0,4.05,0.2469135802469136,0.0135574626802697,0.2147074610842727,Yes,5,0.2052761826979981
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Logan O'Connor,Yes,,400.0,5.0,0.2,0.0439153439153439,0.1739130434782609,Yes,600.0,7.0,0.1428571428571428,-0.0275132275132275,0.124223602484472,Yes,,,,,,,400.0,5.0,0.2,0.0439153439153439,0.1739130434782609,Yes,500.0,6.0,0.1666666666666666,-0.0028735632183908,0.1549295774647887,Over,9e53eb6c7ee9b61be628459b15c7698c,650.0,7.5,0.1333333333333333,-0.0394179894179894,0.1159420289855072,Yes,480.0,5.8,0.1724137931034483,0.0057471264367816,0.158016443987667,Over,500.0,6.0,0.1666666666666666,-0.0028735632183908,0.144927536231884,Over,0.5,575.0,6.75,0.1481481481481481,-0.0208994708994709,0.1288244766505636,Yes,5,0.1433632390154129
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Matias Maccelli,Yes,,400.0,5.0,0.2,0.0296660991538129,0.1739130434782609,Yes,475.0,5.75,0.1739130434782608,-0.0029425964983609,0.1512287334593572,Yes,,,,,,,400.0,5.0,0.2,0.0296660991538129,0.1739130434782609,Yes,550.0,6.5,0.1538461538461538,-0.0094871794871794,0.1428571428571428,Over,9e53eb6c7ee9b61be628459b15c7698c,490.0,5.9,0.1694915254237288,-0.008469494066526,0.1473839351510685,Yes,500.0,6.0,0.1666666666666666,0.0097435897435897,0.1526586620926243,Over,525.0,6.25,0.16,-0.0002564102564102,0.1391304347826087,Over,0.5,625.0,7.25,0.1379310344827586,-0.0479201077427388,0.1199400299850075,Yes,5,0.153275757110391
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Michael Carcone,Yes,,400.0,5.0,0.2,0.0452380952380952,0.1739130434782609,Yes,600.0,7.0,0.1428571428571428,-0.0261904761904762,0.124223602484472,Yes,,,,,,,400.0,5.0,0.2,0.0452380952380952,0.1739130434782609,Yes,550.0,6.5,0.1538461538461538,-0.0142329421990438,0.1428571428571428,Over,9e53eb6c7ee9b61be628459b15c7698c,650.0,7.5,0.1333333333333333,-0.0380952380952381,0.1159420289855072,Yes,490.0,5.9,0.1694915254237288,0.0092351151673185,0.1555238862383047,Over,500.0,6.0,0.1666666666666666,0.0049978270317253,0.144927536231884,Over,0.5,600.0,7.0,0.1428571428571428,-0.0261904761904762,0.124223602484472,Yes,5,0.1424430641821946
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Michael Kesselring,Yes,,1100.0,12.0,0.0833333333333333,-0.0032675657675657,0.072463768115942,Yes,950.0,10.5,0.0952380952380952,0.0116133866133866,0.082815734989648,Yes,,,,,,,1100.0,12.0,0.0833333333333333,-0.0032675657675657,0.072463768115942,Yes,950.0,10.5,0.0952380952380952,-0.0091097308488612,0.0892193308550185,Over,9e53eb6c7ee9b61be628459b15c7698c,1000.0,11.0,0.0909090909090909,0.0062021312021312,0.0790513833992094,Yes,820.0,9.2,0.108695652173913,0.0110766045548654,0.0996936735330264,Over,900.0,10.0,0.1,-0.0019668737060041,0.0869565217391304,Over,0.5,1200.0,13.0,0.0769230769230769,-0.0112803862803862,0.0668896321070234,Yes,5,0.0747368573455529
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Mikhail Sergachev,Yes,,575.0,6.75,0.1481481481481481,0.0087301587301587,0.1288244766505636,Yes,650.0,7.5,0.1333333333333333,-0.0097883597883597,0.1159420289855072,Yes,,,,,,,575.0,6.75,0.1481481481481481,0.0087301587301587,0.1288244766505636,Yes,500.0,6.0,0.1666666666666666,-0.0028735632183908,0.1549295774647887,Over,9e53eb6c7ee9b61be628459b15c7698c,650.0,7.5,0.1333333333333333,-0.0097883597883597,0.1159420289855072,Yes,480.0,5.8,0.1724137931034483,0.0057471264367816,0.158016443987667,Over,500.0,6.0,0.1666666666666666,-0.0028735632183908,0.144927536231884,Over,0.5,600.0,7.0,0.1428571428571428,0.0021164021164021,0.124223602484472,Yes,5,0.1227513227513227
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Mikko Rantanen,Yes,,110.0,2.1,0.4761904761904761,0.0158890654340603,0.4140786749482402,Yes,115.0,2.15,0.4651162790697674,0.0020463190331744,0.4044489383215369,Yes,,,,,,,110.0,2.1,0.4761904761904761,0.0158890654340603,0.4140786749482402,Yes,115.0,2.15,0.4651162790697674,0.0,0.4304635761589404,Over,9e53eb6c7ee9b61be628459b15c7698c,115.0,2.15,0.4651162790697674,0.0020463190331743,0.4044489383215369,Yes,115.0,2.15,0.4651162790697674,0.0,0.4248623131392605,Over,115.0,2.15,0.4651162790697674,0.0,0.4044489383215369,Over,0.5,130.0,2.3,0.4347826086956522,-0.0358707689344696,0.3780718336483932,Yes,5,0.4030254120375895
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Nathan MacKinnon,Yes,,-104.0,1.9615384615384617,0.5098039215686274,0.0310554037734851,0.443307757885763,Yes,115.0,2.15,0.4651162790697674,-0.0248041493500898,0.4044489383215369,Yes,,,,,,,-106.0,1.9433962264150944,0.5145631067961165,0.0370043853078464,0.44744617982271,Yes,110.0,2.1,0.4761904761904761,-0.0005279273571957,0.4424778761061946,Over,9e53eb6c7ee9b61be628459b15c7698c,120.0,2.2,0.4545454545454545,-0.0380176800054809,0.3952569169960474,Yes,105.0,2.05,0.4878048780487805,0.0149579417872101,0.4452204277608032,Over,105.0,2.05,0.4878048780487805,0.0149579417872101,0.4241781548250266,Over,0.5,108.0,2.08,0.4807692307692307,-0.0052379597257607,0.4180602006688963,Yes,5,0.4217039987389907
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Nick Bjugstad,Yes,,400.0,5.0,0.2,0.0123809523809523,0.1739130434782609,Yes,425.0,5.25,0.1904761904761904,0.0004761904761904,0.165631469979296,Yes,,,,,,,400.0,5.0,0.2,0.0123809523809523,0.1739130434782609,Yes,450.0,5.5,0.1818181818181818,-0.0077595360614228,0.1680672268907563,Over,9e53eb6c7ee9b61be628459b15c7698c,400.0,5.0,0.2,0.0123809523809523,0.1739130434782609,Yes,430.0,5.3,0.1886792452830188,0.0025320591358327,0.1729228173766343,Over,425.0,5.25,0.1904761904761904,0.0052274769255901,0.165631469979296,Over,0.5,525.0,6.25,0.16,-0.0376190476190476,0.1391304347826087,Yes,5,0.1653002070393374
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Nick Schmaltz,Yes,,270.0,3.7,0.2702702702702702,0.0225393582951722,0.2350176263219741,Yes,320.0,4.2,0.238095238095238,-0.0176794319236179,0.2070393374741201,Yes,,,,,,,270.0,3.7,0.2702702702702702,0.0225393582951722,0.2350176263219741,Yes,275.0,3.75,0.2666666666666666,0.0039621016365202,0.2458100558659218,Over,9e53eb6c7ee9b61be628459b15c7698c,330.0,4.3,0.2325581395348837,-0.0246008051240609,0.2022244691607684,Yes,260.0,3.6,0.2777777777777778,0.018776916451335,0.2534562211981567,Over,260.0,3.6,0.2777777777777778,0.018776916451335,0.2415458937198067,Over,0.5,300.0,4.0,0.25,-0.0027984795426655,0.2173913043478261,Yes,5,0.2193380727253326
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Oliver Kylington,Yes,,900.0,10.0,0.1,0.0,0.0869565217391304,Yes,,,,,,,,,,,,,900.0,10.0,0.1,0.0,0.0869565217391304,Yes,,,,,,,9e53eb6c7ee9b61be628459b15c7698c,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0869565217391304
9e53eb6c7ee9b61be628459b15c7698c,Utah Hockey Club @ Colorado Avalanche,player_goal_scorer_anytime,Olli Maatta,Yes,,1800.0,19.0,0.0526315789473684,-0.0118656015037593,0.045766590389016,Yes,1300.0,14.0,0.0714285714285714,0.0116306390977443,0.062111801242236,Yes,,,,,,,1800.0,19.0,0.0526315789473684,-0.0118656015037593,0.045766590389016,Yes,1000.0,11.0,0.0909090909090909,0.0063646031387966,0.0852390852390852,Over,9e53eb6c7ee9b61be628459b15c7698c,1300.0,14.0,0.0714285714285714,0.0116306390977443,0.062111801242236,Yes,985.0,10.85,0.0921658986175115,0.0082498147014276,0.0845430027983733,Over,1200.0,13.0,0.0769230769230769,-0.0146144178402242,0.0668896321070234,Over,0.5,1500.0,16.0,0.0625,0.00046992481203,0.0543478260869565,Yes,5,0.0540209218698921
